timestamp,device_id,scenario,true_soil_moisture_pct,soil_adc,soil_moisture_pct,soil_dryness_pct,soil_status,temperature_c,humidity_pct,rainfall_mm,forecast_rain_mm,et0_mm_day,surface_wetness_pct,is_raining,crop_profile,kc_factor,mad_threshold_pct,reservoir_level_pct,reservoir_status,pump_active,irrigation_litres,hour,day_of_year,hour_sin,hour_cos,soil_moisture_lag_1h,soil_moisture_lag_3h,soil_moisture_lag_6h,moisture_change_1h,moisture_change_3h,rolling_temperature_3h,rolling_et0_3h,rolling_rain_6h,irrigation_last_6h,soil_moisture_t_plus_3h
2026-01-14 11:00:00,esp32-field-01,NORMAL_BALANCED,26.33,2388,27.26,72.74,HEALTHY,30.2,52.8,0.0,0.27,5.18,8.5,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,1,25.0,11,14,0.258819045102521,-0.9659258262890682,26.9,25.12,26.31,0.360000000000003,2.1400000000000006,29.186666666666667,5.000000000000001,0.0,95.0,25.86
2026-01-14 12:00:00,esp32-field-01,NORMAL_BALANCED,26.27,2369,27.86,72.14,HEALTHY,30.86,52.2,0.0,0.8,4.8,5.0,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,1,30.0,12,14,1.2246467991473532e-16,-1.0,27.26,27.37,27.44,0.5999999999999979,0.48999999999999844,30.243333333333336,5.036666666666668,0.0,125.0,25.3
2026-01-14 13:00:00,esp32-field-01,NORMAL_BALANCED,26.21,2384,26.61,73.39,HEALTHY,32.16,53.8,0.0,1.15,5.41,9.7,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,1,30.0,13,14,-0.2588190451025208,-0.9659258262890683,27.86,26.9,26.38,-1.25,-0.28999999999999915,31.073333333333334,5.130000000000002,0.0,155.0,25.88
2026-01-14 14:00:00,esp32-field-01,NORMAL_BALANCED,26.17,2412,25.86,74.14,HEALTHY,31.78,51.0,0.0,0.66,5.08,2.7,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,1,30.0,14,14,-0.4999999999999997,-0.8660254037844388,26.61,27.26,25.12,-0.75,-1.4000000000000021,31.599999999999998,5.096666666666668,0.0,145.0,26.72
2026-01-14 15:00:00,esp32-field-01,NORMAL_BALANCED,26.16,2409,25.3,74.7,HEALTHY,31.94,52.4,0.0,5.61,5.36,2.1,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,1,40.0,15,14,-0.7071067811865471,-0.7071067811865479,25.86,27.86,27.37,-0.5599999999999987,-2.5599999999999987,31.959999999999997,5.283333333333334,0.0,185.0,25.13
2026-01-14 16:00:00,esp32-field-01,NORMAL_BALANCED,26.16,2399,25.88,74.12,HEALTHY,31.89,52.6,0.0,2.82,5.36,1.9,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,1,30.0,16,14,-0.8660254037844385,-0.5000000000000004,25.3,26.61,26.9,0.5799999999999983,-0.7300000000000004,31.87,5.266666666666668,0.0,185.0,26.1
2026-01-14 17:00:00,esp32-field-01,NORMAL_BALANCED,26.2,2393,26.72,73.28,HEALTHY,31.39,51.9,0.0,0.81,4.99,4.7,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,1,30.0,17,14,-0.9659258262890683,-0.25881904510252063,25.88,25.86,27.26,0.8399999999999999,0.8599999999999994,31.74,5.236666666666668,0.0,190.0,26.38
2026-01-14 18:00:00,esp32-field-01,NORMAL_BALANCED,26.27,2407,25.13,74.87,HEALTHY,27.92,53.2,0.0,0.53,4.39,1.2,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,1,30.0,18,14,-1.0,-1.8369701987210297e-16,26.72,25.3,27.86,-1.5899999999999999,-0.1700000000000017,30.400000000000002,4.913333333333335,0.0,190.0,25.6
2026-01-14 19:00:00,esp32-field-01,NORMAL_BALANCED,26.33,2409,26.1,73.9,HEALTHY,27.69,61.8,0.0,1.44,4.35,3.7,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,1,30.0,19,14,-0.9659258262890684,0.2588190451025203,25.13,25.88,26.61,0.9700000000000024,0.22000000000000242,29.0,4.576666666666667,0.0,190.0,26.19
2026-01-14 20:00:00,esp32-field-01,NORMAL_BALANCED,26.41,2403,26.38,73.62,HEALTHY,25.26,65.9,0.0,0.13,3.83,2.0,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,1,40.0,20,14,-0.8660254037844386,0.5000000000000001,26.1,26.72,25.86,0.2799999999999976,-0.33999999999999986,26.956666666666667,4.19,0.0,200.0,26.31
2026-01-14 21:00:00,esp32-field-01,NORMAL_BALANCED,26.47,2419,25.6,74.4,HEALTHY,23.84,65.4,0.0,1.64,3.72,14.4,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,1,30.0,21,14,-0.7071067811865477,0.7071067811865474,26.38,25.13,25.3,-0.7799999999999976,0.4700000000000024,25.596666666666668,3.966666666666668,0.0,190.0,25.81
2026-01-14 22:00:00,esp32-field-01,NORMAL_BALANCED,26.53,2417,26.19,73.81,HEALTHY,21.65,69.5,0.0,1.02,3.37,4.1,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,1,30.0,22,14,-0.5000000000000004,0.8660254037844384,25.6,26.1,25.88,0.5899999999999999,0.08999999999999986,23.583333333333332,3.640000000000001,0.0,190.0,26.08
2026-01-14 23:00:00,esp32-field-01,NORMAL_BALANCED,26.52,2405,26.31,73.69,HEALTHY,20.56,73.3,0.0,4.54,3.71,0.7,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0,23,14,-0.25881904510252157,0.9659258262890681,26.19,26.38,26.72,0.11999999999999744,-0.07000000000000028,22.016666666666666,3.6000000000000014,0.0,160.0,26.83
2026-01-15 00:00:00,esp32-field-01,NORMAL_BALANCED,26.52,2416,25.81,74.19,HEALTHY,19.93,83.5,0.0,0.7,3.18,2.4,0,Tomato (Vegetative),0.85,50.0,71.6,HEALTHY,0,0.0,0,15,0.0,1.0,26.31,25.6,25.13,-0.5,0.2099999999999973,20.713333333333335,3.4200000000000013,0.0,130.0,26.26
2026-01-15 01:00:00,esp32-field-01,NORMAL_BALANCED,26.51,2407,26.08,73.92,HEALTHY,19.79,77.4,0.0,3.93,3.05,1.0,0,Tomato (Vegetative),0.85,50.0,71.6,HEALTHY,0,0.0,1,15,0.25881904510252074,0.9659258262890683,25.81,26.19,26.1,0.2699999999999996,-0.11000000000000298,20.093333333333334,3.313333333333335,0.0,100.0,27.16
2026-01-15 02:00:00,esp32-field-01,NORMAL_BALANCED,26.51,2399,26.83,73.17,HEALTHY,20.31,83.0,0.0,1.22,3.15,0.3,0,Tomato (Vegetative),0.85,50.0,71.6,HEALTHY,0,0.0,2,15,0.49999999999999994,0.8660254037844387,26.08,26.31,26.38,0.75,0.5199999999999996,20.009999999999998,3.1266666666666674,0.0,60.0,26.43
2026-01-15 03:00:00,esp32-field-01,NORMAL_BALANCED,26.5,2407,26.26,73.74,HEALTHY,19.43,81.2,0.0,0.0,3.24,0.9,0,Tomato (Vegetative),0.85,50.0,71.6,HEALTHY,0,0.0,3,15,0.7071067811865476,0.7071067811865476,26.83,25.81,25.6,-0.5699999999999967,0.45000000000000284,19.84333333333333,3.146666666666668,0.0,30.0,26.69
2026-01-15 04:00:00,esp32-field-01,NORMAL_BALANCED,26.5,2387,27.16,72.84,HEALTHY,21.07,76.4,0.0,0.15,3.52,1.3,0,Tomato (Vegetative),0.85,50.0,71.6,HEALTHY,0,0.0,4,15,0.8660254037844386,0.5000000000000001,26.26,26.08,26.19,0.8999999999999986,1.0800000000000018,20.27,3.3033333333333346,0.0,0.0,26.55
2026-01-15 05:00:00,esp32-field-01,NORMAL_BALANCED,26.58,2367,26.43,73.57,HEALTHY,21.1,73.9,0.0,2.14,3.48,1.9,0,Tomato (Vegetative),0.85,50.0,71.6,HEALTHY,1,40.0,5,15,0.9659258262890683,0.25881904510252074,27.16,26.83,26.31,-0.7300000000000004,-0.3999999999999986,20.533333333333335,3.4133333333333344,0.0,40.0,25.28
2026-01-15 06:00:00,esp32-field-01,NORMAL_BALANCED,26.57,2370,26.69,73.31,HEALTHY,22.65,75.4,0.0,0.34,3.57,0.1,0,Tomato (Vegetative),0.85,50.0,71.6,HEALTHY,0,0.0,6,15,1.0,6.123233995736766e-17,26.43,26.26,25.81,0.26000000000000156,0.4299999999999997,21.606666666666666,3.5233333333333348,0.0,40.0,25.97
2026-01-15 07:00:00,esp32-field-01,NORMAL_BALANCED,26.55,2395,26.55,73.45,HEALTHY,24.46,71.1,0.0,0.86,3.79,2.4,0,Tomato (Vegetative),0.85,50.0,71.6,HEALTHY,0,0.0,7,15,0.9659258262890683,-0.25881904510252063,26.69,27.16,26.08,-0.14000000000000057,-0.6099999999999994,22.736666666666668,3.6133333333333346,0.0,40.0,25.86
2026-01-15 08:00:00,esp32-field-01,NORMAL_BALANCED,26.5,2429,25.28,74.72,HEALTHY,26.2,61.1,0.0,0.18,4.16,3.9,0,Tomato (Vegetative),0.85,50.0,71.6,HEALTHY,0,0.0,8,15,0.8660254037844387,-0.4999999999999998,26.55,26.43,26.83,-1.2699999999999996,-1.1499999999999986,24.436666666666667,3.840000000000001,0.0,40.0,26.55
2026-01-15 09:00:00,esp32-field-01,NORMAL_BALANCED,26.47,2410,25.97,74.03,HEALTHY,28.41,59.9,0.0,0.41,4.95,4.4,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,25.0,9,15,0.7071067811865476,-0.7071067811865475,25.28,26.69,26.26,0.6899999999999977,-0.7200000000000024,26.356666666666666,4.300000000000002,0.0,65.0,27.0
2026-01-15 10:00:00,esp32-field-01,NORMAL_BALANCED,26.43,2395,25.86,74.14,HEALTHY,29.15,53.9,0.0,0.14,4.44,1.7,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,25.0,10,15,0.49999999999999994,-0.8660254037844387,25.97,26.55,27.16,-0.10999999999999943,-0.6900000000000013,27.919999999999998,4.516666666666668,0.0,90.0,25.63
2026-01-15 11:00:00,esp32-field-01,NORMAL_BALANCED,26.38,2415,26.55,73.45,HEALTHY,30.31,55.0,0.0,0.57,4.87,3.4,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,30.0,11,15,0.258819045102521,-0.9659258262890682,25.86,25.28,26.43,0.6900000000000013,1.2699999999999996,29.289999999999996,4.753333333333335,0.0,80.0,24.94
2026-01-15 12:00:00,esp32-field-01,NORMAL_BALANCED,26.3,2408,27.0,73.0,HEALTHY,32.36,53.7,0.0,1.7,5.17,1.8,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,25.0,12,15,1.2246467991473532e-16,-1.0,26.55,25.97,26.69,0.4499999999999993,1.0300000000000011,30.606666666666666,4.826666666666668,0.0,105.0,27.43
2026-01-15 13:00:00,esp32-field-01,NORMAL_BALANCED,26.27,2397,25.63,74.37,HEALTHY,31.03,47.3,0.0,2.7,4.99,1.3,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,40.0,13,15,-0.2588190451025208,-0.9659258262890683,27.0,25.86,26.55,-1.370000000000001,-0.23000000000000043,31.23333333333333,5.010000000000001,0.0,145.0,26.33
2026-01-15 14:00:00,esp32-field-01,NORMAL_BALANCED,26.26,2426,24.94,75.06,HEALTHY,31.85,52.0,0.0,0.89,4.9,1.3,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,40.0,14,15,-0.4999999999999997,-0.8660254037844388,25.63,26.55,25.28,-0.6899999999999977,-1.6099999999999994,31.746666666666666,5.020000000000001,0.0,185.0,26.25
2026-01-15 15:00:00,esp32-field-01,NORMAL_BALANCED,26.22,2372,27.43,72.57,HEALTHY,32.64,52.5,0.0,2.12,5.39,5.1,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,25.0,15,15,-0.7071067811865471,-0.7071067811865479,24.94,27.0,25.97,2.4899999999999984,0.4299999999999997,31.84,5.093333333333335,0.0,185.0,27.86
2026-01-15 16:00:00,esp32-field-01,NORMAL_BALANCED,26.22,2409,26.33,73.67,HEALTHY,32.42,51.3,0.0,0.32,5.39,1.0,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,30.0,16,15,-0.8660254037844385,-0.5000000000000004,27.43,25.63,25.86,-1.1000000000000014,0.6999999999999993,32.303333333333335,5.2266666666666675,0.0,190.0,26.15
2026-01-15 17:00:00,esp32-field-01,NORMAL_BALANCED,26.28,2389,26.25,73.75,HEALTHY,29.95,55.4,0.0,0.22,4.58,9.0,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,40.0,17,15,-0.9659258262890683,-0.25881904510252063,26.33,24.94,26.55,-0.0799999999999983,1.3099999999999987,31.67,5.120000000000001,0.0,200.0,25.22
2026-01-15 18:00:00,esp32-field-01,NORMAL_BALANCED,26.34,2378,27.86,72.14,HEALTHY,28.83,59.8,0.0,1.61,4.68,4.0,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,30.0,18,15,-1.0,-1.8369701987210297e-16,26.25,27.43,27.0,1.6099999999999994,0.4299999999999997,30.399999999999995,4.883333333333334,0.0,205.0,26.15
2026-01-15 19:00:00,esp32-field-01,NORMAL_BALANCED,26.39,2423,26.15,73.85,HEALTHY,28.02,61.3,0.0,0.12,4.48,0.3,0,Tomato (Vegetative),0.85,50.0,71.5,HEALTHY,1,25.0,19,15,-0.9659258262890684,0.2588190451025203,27.86,26.33,25.63,-1.7100000000000009,-0.17999999999999972,28.933333333333326,4.580000000000001,0.0,190.0,25.65
2026-01-15 20:00:00,esp32-field-01,NORMAL_BALANCED,26.47,2425,25.22,74.78,HEALTHY,26.42,66.1,0.0,1.26,4.79,0.6,0,Tomato (Vegetative),0.85,50.0,71.4,HEALTHY,1,40.0,20,15,-0.8660254037844386,0.5000000000000001,26.15,26.25,24.94,-0.9299999999999997,-1.0300000000000011,27.75666666666666,4.650000000000001,0.0,190.0,26.95
2026-01-15 21:00:00,esp32-field-01,NORMAL_BALANCED,26.52,2383,26.15,73.85,HEALTHY,23.96,70.8,0.0,1.28,3.88,13.6,0,Tomato (Vegetative),0.85,50.0,71.4,HEALTHY,1,25.0,21,15,-0.7071067811865477,0.7071067811865474,25.22,27.86,27.43,0.9299999999999997,-1.7100000000000009,26.13333333333333,4.383333333333335,0.0,190.0,25.59
2026-01-15 22:00:00,esp32-field-01,NORMAL_BALANCED,26.52,2406,25.65,74.35,HEALTHY,23.72,72.3,0.0,2.46,4.16,1.4,0,Tomato (Vegetative),0.85,50.0,71.4,HEALTHY,0,0.0,22,15,-0.5000000000000004,0.8660254037844384,26.15,26.15,26.33,-0.5,-0.5,24.7,4.276666666666668,0.0,160.0,26.64
2026-01-15 23:00:00,esp32-field-01,NORMAL_BALANCED,26.51,2382,26.95,73.05,HEALTHY,20.69,68.5,0.0,2.6,3.23,5.0,0,Tomato (Vegetative),0.85,50.0,71.4,HEALTHY,0,0.0,23,15,-0.25881904510252157,0.9659258262890681,25.65,25.22,26.25,1.3000000000000007,1.7300000000000004,22.789999999999996,3.7566666666666677,0.0,120.0,27.28
2026-01-16 00:00:00,esp32-field-01,NORMAL_BALANCED,26.5,2411,25.59,74.41,HEALTHY,19.24,78.5,0.0,0.97,3.22,0.1,0,Tomato (Vegetative),0.85,50.0,71.4,HEALTHY,0,0.0,0,16,0.0,1.0,26.95,26.15,27.86,-1.3599999999999994,-0.5599999999999987,21.216666666666665,3.5366666666666675,0.0,90.0,28.11
2026-01-16 01:00:00,esp32-field-01,NORMAL_BALANCED,26.5,2399,26.64,73.36,HEALTHY,20.25,80.6,0.0,1.42,3.18,0.4,0,Tomato (Vegetative),0.85,50.0,71.4,HEALTHY,0,0.0,1,16,0.25881904510252074,0.9659258262890683,25.59,25.65,26.15,1.0500000000000007,0.990000000000002,20.06,3.2100000000000013,0.0,65.0,25.84
2026-01-16 02:00:00,esp32-field-01,NORMAL_BALANCED,26.55,2384,27.28,72.72,HEALTHY,20.34,81.8,0.0,2.53,2.77,5.4,0,Tomato (Vegetative),0.85,50.0,71.4,HEALTHY,1,25.0,2,16,0.49999999999999994,0.8660254037844387,26.64,26.95,25.22,0.6400000000000006,0.33000000000000185,19.94333333333333,3.056666666666668,0.0,50.0,25.74
2026-01-16 03:00:00,esp32-field-01,NORMAL_BALANCED,26.54,2366,28.11,71.89,HEALTHY,21.32,78.6,0.0,0.51,4.03,0.7,0,Tomato (Vegetative),0.85,50.0,71.4,HEALTHY,0,0.0,3,16,0.7071067811865476,0.7071067811865476,27.28,25.59,26.15,0.8299999999999983,2.5199999999999996,20.636666666666667,3.326666666666668,0.0,25.0,25.15
2026-01-16 04:00:00,esp32-field-01,NORMAL_BALANCED,26.54,2397,25.84,74.16,HEALTHY,20.84,76.9,0.0,0.15,3.23,3.7,0,Tomato (Vegetative),0.85,50.0,71.4,HEALTHY,0,0.0,4,16,0.8660254037844386,0.5000000000000001,28.11,26.64,25.65,-2.2699999999999996,-0.8000000000000007,20.833333333333332,3.343333333333335,0.0,25.0,26.68
2026-01-16 05:00:00,esp32-field-01,NORMAL_BALANCED,26.53,2398,25.74,74.26,HEALTHY,21.72,74.0,0.0,0.57,3.13,0.3,0,Tomato (Vegetative),0.85,50.0,71.3,HEALTHY,0,0.0,5,16,0.9659258262890683,0.25881904510252074,25.84,27.28,26.95,-0.10000000000000142,-1.5400000000000027,21.293333333333333,3.4633333333333347,0.0,25.0,27.82
2026-01-16 06:00:00,esp32-field-01,NORMAL_BALANCED,26.53,2426,25.15,74.85,HEALTHY,21.52,73.1,0.0,0.43,3.38,1.7,0,Tomato (Vegetative),0.85,50.0,71.3,HEALTHY,0,0.0,6,16,1.0,6.123233995736766e-17,25.74,28.11,25.59,-0.5899999999999999,-2.960000000000001,21.359999999999996,3.246666666666668,0.0,25.0,25.66
2026-01-16 07:00:00,esp32-field-01,NORMAL_BALANCED,26.5,2387,26.68,73.32,HEALTHY,24.68,68.3,0.0,0.59,4.3,3.6,0,Tomato (Vegetative),0.85,50.0,71.3,HEALTHY,0,0.0,7,16,0.9659258262890683,-0.25881904510252063,25.15,25.84,26.64,1.5300000000000011,0.8399999999999999,22.639999999999997,3.603333333333334,0.0,25.0,25.55
2026-01-16 08:00:00,esp32-field-01,NORMAL_BALANCED,26.5,2389,27.82,72.18,HEALTHY,25.53,64.4,0.0,1.45,4.45,1.4,0,Tomato (Vegetative),0.85,50.0,71.3,HEALTHY,1,25.0,8,16,0.8660254037844387,-0.4999999999999998,26.68,25.74,27.28,1.1400000000000006,2.080000000000002,23.909999999999997,4.043333333333334,0.0,25.0,27.0
2026-01-16 09:00:00,esp32-field-01,NORMAL_BALANCED,26.48,2392,25.66,74.34,HEALTHY,27.86,58.2,0.0,0.26,4.32,1.6,0,Tomato (Vegetative),0.85,50.0,71.3,HEALTHY,1,25.0,9,16,0.7071067811865476,-0.7071067811865475,27.82,25.15,28.11,-2.16,0.5100000000000016,26.02333333333333,4.356666666666668,0.0,50.0,28.3
2026-01-16 10:00:00,esp32-field-01,NORMAL_BALANCED,26.46,2419,25.55,74.45,HEALTHY,30.39,59.9,0.0,0.08,5.19,4.9,0,Tomato (Vegetative),0.85,50.0,71.3,HEALTHY,1,40.0,10,16,0.49999999999999994,-0.8660254037844387,25.66,26.68,25.84,-0.10999999999999943,-1.129999999999999,27.926666666666662,4.653333333333335,0.0,90.0,26.05
2026-01-16 11:00:00,esp32-field-01,NORMAL_BALANCED,26.4,2396,27.0,73.0,HEALTHY,30.59,53.5,0.0,1.28,4.91,0.1,0,Tomato (Vegetative),0.85,50.0,71.3,HEALTHY,1,30.0,11,16,0.258819045102521,-0.9659258262890682,25.55,27.82,25.74,1.4499999999999993,-0.8200000000000003,29.61333333333333,4.806666666666668,0.0,120.0,25.42
2026-01-16 12:00:00,esp32-field-01,NORMAL_BALANCED,26.36,2384,28.3,71.7,HEALTHY,31.67,50.3,0.0,0.68,5.38,3.6,0,Tomato (Vegetative),0.85,50.0,71.3,HEALTHY,1,40.0,12,16,1.2246467991473532e-16,-1.0,27.0,25.66,25.15,1.3000000000000007,2.6400000000000006,30.88333333333333,5.160000000000001,0.0,160.0,26.8
2026-01-16 13:00:00,esp32-field-01,NORMAL_BALANCED,26.3,2408,26.05,73.95,HEALTHY,31.82,47.7,0.0,0.45,4.85,1.1,0,Tomato (Vegetative),0.85,50.0,71.3,HEALTHY,1,25.0,13,16,-0.2588190451025208,-0.9659258262890683,28.3,25.55,26.68,-2.25,0.5,31.359999999999996,5.046666666666668,0.0,185.0,25.19
2026-01-16 14:00:00,esp32-field-01,NORMAL_BALANCED,26.25,2398,25.42,74.58,HEALTHY,31.65,47.7,0.0,2.13,4.81,6.1,0,Tomato (Vegetative),0.85,50.0,71.3,HEALTHY,1,25.0,14,16,-0.4999999999999997,-0.8660254037844388,26.05,27.0,27.82,-0.629999999999999,-1.5799999999999983,31.713333333333328,5.0133333333333345,0.0,185.0,26.56
2026-01-16 15:00:00,esp32-field-01,NORMAL_BALANCED,26.22,2414,26.8,73.2,HEALTHY,31.97,47.5,0.0,0.47,5.32,0.5,0,Tomato (Vegetative),0.85,50.0,71.2,HEALTHY,1,30.0,15,16,-0.7071067811865471,-0.7071067811865479,25.42,28.3,25.66,1.379999999999999,-1.5,31.813333333333333,4.993333333333335,0.0,190.0,26.0
2026-01-16 16:00:00,esp32-field-01,NORMAL_BALANCED,26.22,2407,25.19,74.81,HEALTHY,30.59,51.8,0.0,1.54,4.84,0.6,0,Tomato (Vegetative),0.85,50.0,71.2,HEALTHY,1,25.0,16,16,-0.8660254037844385,-0.5000000000000004,26.8,26.05,25.55,-1.6099999999999994,-0.8599999999999994,31.403333333333332,4.990000000000001,0.0,175.0,24.78
2026-01-16 17:00:00,esp32-field-01,NORMAL_BALANCED,26.28,2389,26.56,73.44,HEALTHY,30.85,55.2,0.0,0.07,4.87,0.3,0,Tomato (Vegetative),0.85,50.0,71.2,HEALTHY,1,40.0,17,16,-0.9659258262890683,-0.25881904510252063,25.19,25.42,27.0,1.3699999999999974,1.139999999999997,31.136666666666667,5.010000000000002,0.0,185.0,27.42
2026-01-16 18:00:00,esp32-field-01,NORMAL_BALANCED,26.37,2395,26.0,74.0,HEALTHY,29.93,56.6,0.0,6.69,4.78,0.5,0,Tomato (Vegetative),0.85,50.0,71.2,HEALTHY,1,40.0,18,16,-1.0,-1.8369701987210297e-16,26.56,26.8,28.3,-0.5599999999999987,-0.8000000000000007,30.456666666666663,4.830000000000001,0.0,185.0,26.33
2026-01-16 19:00:00,esp32-field-01,NORMAL_BALANCED,26.43,2428,24.78,75.22,HEALTHY,29.14,61.4,0.0,1.04,4.29,3.3,0,Tomato (Vegetative),0.85,50.0,71.2,HEALTHY,1,30.0,19,16,-0.9659258262890684,0.2588190451025203,26.0,25.19,26.05,-1.2199999999999989,-0.41000000000000014,29.97333333333333,4.646666666666668,0.0,190.0,27.13
2026-01-16 20:00:00,esp32-field-01,NORMAL_BALANCED,26.48,2391,27.42,72.58,HEALTHY,25.73,66.4,0.0,1.02,4.76,1.9,0,Tomato (Vegetative),0.85,50.0,71.2,HEALTHY,1,25.0,20,16,-0.8660254037844386,0.5000000000000001,24.78,26.56,25.42,2.6400000000000006,0.860000000000003,28.266666666666666,4.61,0.0,190.0,25.75
2026-01-16 21:00:00,esp32-field-01,NORMAL_BALANCED,26.56,2413,26.33,73.67,HEALTHY,24.65,75.1,0.0,0.22,3.95,10.0,0,Tomato (Vegetative),0.85,50.0,71.2,HEALTHY,1,40.0,21,16,-0.7071067811865477,0.7071067811865474,27.42,26.0,26.8,-1.0900000000000034,0.3299999999999983,26.50666666666666,4.333333333333335,0.0,200.0,28.11
2026-01-16 22:00:00,esp32-field-01,NORMAL_BALANCED,26.55,2376,27.13,72.87,HEALTHY,24.18,74.3,0.0,2.2,4.35,1.0,0,Tomato (Vegetative),0.85,50.0,71.2,HEALTHY,0,0.0,22,16,-0.5000000000000004,0.8660254037844384,26.33,24.78,25.19,0.8000000000000007,2.349999999999998,24.853333333333328,4.353333333333334,0.0,175.0,26.73
2026-01-16 23:00:00,esp32-field-01,NORMAL_BALANCED,26.55,2408,25.75,74.25,HEALTHY,22.72,77.3,0.0,1.99,3.74,0.1,0,Tomato (Vegetative),0.85,50.0,71.2,HEALTHY,0,0.0,23,16,-0.25881904510252157,0.9659258262890681,27.13,27.42,26.56,-1.379999999999999,-1.6700000000000017,23.849999999999994,4.0133333333333345,0.0,135.0,25.98
2026-01-17 00:00:00,esp32-field-01,NORMAL_BALANCED,26.58,2365,28.11,71.89,HEALTHY,19.32,76.9,0.2,1.49,2.62,65.0,1,Tomato (Vegetative),0.85,50.0,71.6,HEALTHY,0,0.0,0,17,0.0,1.0,25.75,26.33,26.0,2.3599999999999994,1.7800000000000011,22.073333333333334,3.5700000000000016,0.2,95.0,27.09
2026-01-17 01:00:00,esp32-field-01,NORMAL_BALANCED,26.58,2385,26.73,73.27,HEALTHY,19.6,80.0,0.0,0.11,3.4,2.1,0,Tomato (Vegetative),0.85,50.0,71.2,HEALTHY,0,0.0,1,17,0.25881904510252074,0.9659258262890683,28.11,27.13,24.78,-1.379999999999999,-0.3999999999999986,20.546666666666663,3.2533333333333343,0.2,65.0,27.5
2026-01-17 02:00:00,esp32-field-01,NORMAL_BALANCED,26.57,2409,25.98,74.02,HEALTHY,19.88,81.9,0.0,1.8,3.32,2.2,0,Tomato (Vegetative),0.85,50.0,71.1,HEALTHY,0,0.0,2,17,0.49999999999999994,0.8660254037844387,26.73,25.75,27.42,-0.75,0.23000000000000043,19.599999999999998,3.1133333333333346,0.2,40.0,25.52
2026-01-17 03:00:00,esp32-field-01,NORMAL_BALANCED,26.57,2375,27.09,72.91,HEALTHY,20.31,80.4,0.0,0.48,3.32,0.0,0,Tomato (Vegetative),0.85,50.0,71.1,HEALTHY,0,0.0,3,17,0.7071067811865476,0.7071067811865476,25.98,28.11,26.33,1.1099999999999994,-1.0199999999999996,19.929999999999996,3.3466666666666676,0.2,0.0,26.99
2026-01-17 04:00:00,esp32-field-01,NORMAL_BALANCED,26.56,2373,27.5,72.5,HEALTHY,20.64,78.1,0.0,0.63,3.11,2.4,0,Tomato (Vegetative),0.85,50.0,71.1,HEALTHY,0,0.0,4,17,0.8660254037844386,0.5000000000000001,27.09,26.73,27.13,0.41000000000000014,0.7699999999999996,20.276666666666664,3.2500000000000013,0.2,0.0,26.5
2026-01-17 05:00:00,esp32-field-01,NORMAL_BALANCED,26.55,2407,25.52,74.48,HEALTHY,21.96,77.8,0.0,1.87,3.73,0.0,0,Tomato (Vegetative),0.85,50.0,71.1,HEALTHY,0,0.0,5,17,0.9659258262890683,0.25881904510252074,27.5,25.98,25.75,-1.9800000000000004,-0.46000000000000085,20.969999999999995,3.386666666666668,0.2,0.0,25.61
2026-01-17 06:00:00,esp32-field-01,NORMAL_BALANCED,26.55,2408,26.99,73.01,HEALTHY,23.82,72.8,0.0,1.19,3.87,0.3,0,Tomato (Vegetative),0.85,50.0,71.1,HEALTHY,0,0.0,6,17,1.0,6.123233995736766e-17,25.52,27.09,28.11,1.4699999999999989,-0.10000000000000142,22.139999999999997,3.5700000000000007,0.0,0.0,27.9
2026-01-17 07:00:00,esp32-field-01,NORMAL_BALANCED,26.52,2402,26.5,73.5,HEALTHY,23.33,68.1,0.0,0.29,3.72,0.3,0,Tomato (Vegetative),0.85,50.0,71.1,HEALTHY,0,0.0,7,17,0.9659258262890683,-0.25881904510252063,26.99,27.5,26.73,-0.48999999999999844,-1.0,23.03666666666666,3.7733333333333348,0.0,0.0,26.75
