timestamp,device_id,scenario,true_soil_moisture_pct,soil_adc,soil_moisture_pct,soil_dryness_pct,soil_status,temperature_c,humidity_pct,observed_rain_mm,forecast_rain_next_3h_mm,forecast_rain_24h_mm,et0_mm_day,surface_wetness_pct,is_raining,crop_profile,kc_factor,mad_threshold_pct,reservoir_level_pct,reservoir_status,pump_active,irrigation_litres,soil_storage_capacity_pct,hour,day_of_year,hour_sin,hour_cos,day_sin,day_cos,soil_moisture_lag_1h,soil_moisture_lag_2h,soil_moisture_lag_3h,soil_moisture_lag_6h,moisture_slope_1h,moisture_slope_3h,moisture_slope_6h,rolling_temperature_3h,rolling_et0_3h,rolling_et0_6h,rolling_rain_3h,rolling_rain_6h,irrigation_last_1h,irrigation_last_3h,irrigation_last_6h,physics_prediction_t_plus_3h,soil_moisture_t_plus_3h,soil_moisture_residual_t_plus_3h
2026-02-18 07:00:00,esp32-field-01,HOT_HIGH_ET0,25.6,2433,24.77,75.23,HEALTHY,34.54,36.1,0.0,0.0,0.05,6.96,9.6,0,Tomato (Vegetative),0.85,50.0,70.7,HEALTHY,0,0.0,10.23,7,49,0.9659258262890683,-0.25881904510252063,0.746588114532413,0.6652865452111116,25.84,25.79,25.28,26.91,-1.0700000000000003,-0.1700000000000005,-0.35666666666666674,32.65333333333333,6.743333333333332,6.4750000000000005,0.0,0.0,0.0,0.0,0.0,24.515,27.36,2.844999999999999
2026-02-18 08:00:00,esp32-field-01,HOT_HIGH_ET0,25.5,2440,24.24,75.76,HEALTHY,36.28,33.0,0.0,0.0,0.17,7.27,2.8,0,Tomato (Vegetative),0.85,50.0,70.7,HEALTHY,0,0.0,10.760000000000002,8,49,0.8660254037844387,-0.4999999999999998,0.746588114532413,0.6652865452111116,24.77,25.84,25.79,26.09,-0.5300000000000011,-0.5166666666666669,-0.30833333333333357,34.47666666666666,6.9799999999999995,6.651666666666666,0.0,0.0,0.0,0.0,0.0,23.863,26.0,2.1370000000000005
2026-02-18 09:00:00,esp32-field-01,HOT_HIGH_ET0,25.37,2448,24.38,75.62,HEALTHY,37.43,28.7,0.0,0.0,0.76,7.75,0.7,0,Tomato (Vegetative),0.85,50.0,70.7,HEALTHY,0,0.0,10.620000000000001,9,49,0.7071067811865476,-0.7071067811865475,0.746588114532413,0.6652865452111116,24.24,24.77,25.84,26.6,0.14000000000000057,-0.48666666666666697,-0.3700000000000004,36.08333333333332,7.326666666666665,6.923333333333333,0.0,0.0,0.0,0.0,0.0,23.887,23.81,-0.07700000000000173
2026-02-18 10:00:00,esp32-field-01,HOT_HIGH_ET0,25.19,2385,27.36,72.64,HEALTHY,39.25,24.3,0.0,0.0,0.2,8.35,0.5,0,Tomato (Vegetative),0.85,50.0,70.7,HEALTHY,0,0.0,7.640000000000001,10,49,0.49999999999999994,-0.8660254037844387,0.746588114532413,0.6652865452111116,24.38,24.24,24.77,25.28,2.9800000000000004,0.8633333333333333,0.3466666666666664,37.65333333333333,7.789999999999998,7.266666666666667,0.0,0.0,0.0,0.0,0.0,26.768,24.62,-2.1479999999999997
2026-02-18 11:00:00,esp32-field-01,HOT_HIGH_ET0,24.98,2416,26.0,74.0,HEALTHY,41.1,22.2,0.0,0.0,1.95,8.47,4.9,0,Tomato (Vegetative),0.85,50.0,70.7,HEALTHY,0,0.0,9.0,11,49,0.258819045102521,-0.9659258262890682,0.746588114532413,0.6652865452111116,27.36,24.38,24.24,25.79,-1.3599999999999994,0.5866666666666672,0.03500000000000014,39.25999999999999,8.189999999999998,7.585,0.0,0.0,0.0,0.0,0.0,25.378,24.45,-0.9280000000000008
2026-02-18 12:00:00,esp32-field-01,HOT_HIGH_ET0,24.83,2440,23.81,76.19,HEALTHY,41.48,17.9,0.0,0.0,0.63,8.41,1.4,0,Tomato (Vegetative),0.85,50.0,70.7,HEALTHY,1,25.0,11.190000000000001,12,49,1.2246467991473532e-16,-1.0,0.746588114532413,0.6652865452111116,26.0,27.36,24.38,25.84,-2.1900000000000013,-0.19000000000000009,-0.33833333333333354,40.60999999999999,8.409999999999998,7.868333333333333,0.0,0.0,0.0,25.0,25.0,23.214,25.94,2.7260000000000026
2026-02-18 13:00:00,esp32-field-01,HOT_HIGH_ET0,24.66,2433,24.62,75.38,HEALTHY,43.09,19.6,0.0,0.0,2.16,9.19,2.8,0,Tomato (Vegetative),0.85,50.0,70.7,HEALTHY,1,25.0,10.379999999999999,13,49,-0.2588190451025208,-0.9659258262890683,0.746588114532413,0.6652865452111116,23.81,26.0,27.36,24.77,0.8100000000000023,-0.9133333333333328,-0.024999999999999762,41.88999999999999,8.69,8.24,0.0,0.0,25.0,50.0,50.0,24.036,24.27,0.2339999999999982
2026-02-18 14:00:00,esp32-field-01,HOT_HIGH_ET0,24.52,2438,24.45,75.55,HEALTHY,43.42,19.7,0.0,0.0,0.58,8.96,1.2,0,Tomato (Vegetative),0.85,50.0,70.7,HEALTHY,1,25.0,10.55,14,49,-0.4999999999999997,-0.8660254037844388,0.746588114532413,0.6652865452111116,24.62,23.81,26.0,24.24,-0.1700000000000017,-0.5166666666666669,0.03500000000000014,42.66333333333332,8.853333333333332,8.521666666666667,0.0,0.0,25.0,75.0,75.0,23.985,24.32,0.33500000000000085
2026-02-18 15:00:00,esp32-field-01,HOT_HIGH_ET0,24.43,2395,25.94,74.06,HEALTHY,42.18,19.1,0.0,0.0,0.45,8.67,0.7,0,Tomato (Vegetative),0.85,50.0,70.7,HEALTHY,1,25.0,9.059999999999999,15,49,-0.7071067811865471,-0.7071067811865479,0.746588114532413,0.6652865452111116,24.45,24.62,23.81,24.38,1.490000000000002,0.7100000000000009,0.2600000000000004,42.896666666666654,8.94,8.675,0.0,0.0,25.0,75.0,100.0,25.622,24.87,-0.7519999999999989
2026-02-18 16:00:00,esp32-field-01,HOT_HIGH_ET0,24.37,2459,24.27,75.73,HEALTHY,42.12,20.5,0.0,0.0,0.93,8.82,3.6,0,Tomato (Vegetative),0.85,50.0,70.7,HEALTHY,1,25.0,10.73,16,49,-0.8660254037844385,-0.5000000000000004,0.746588114532413,0.6652865452111116,25.94,24.45,24.62,27.36,-1.6700000000000017,-0.11666666666666714,-0.515,42.57333333333332,8.816666666666665,8.753333333333334,0.0,0.0,25.0,75.0,125.0,24.102,25.56,1.4579999999999984
2026-02-18 17:00:00,esp32-field-01,HOT_HIGH_ET0,24.37,2428,24.32,75.68,HEALTHY,41.59,23.2,0.0,0.0,2.27,8.81,3.0,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,10.68,17,49,-0.9659258262890683,-0.25881904510252063,0.746588114532413,0.6652865452111116,24.27,25.94,24.45,26.0,0.05000000000000071,-0.043333333333333,-0.27999999999999997,41.963333333333324,8.766666666666666,8.81,0.0,0.0,25.0,75.0,150.0,24.247,22.78,-1.4669999999999987
2026-02-18 18:00:00,esp32-field-01,HOT_HIGH_ET0,24.43,2421,24.87,75.13,HEALTHY,39.27,26.1,0.0,0.0,0.86,7.97,2.3,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,10.129999999999999,18,49,-1.0,-1.8369701987210297e-16,0.746588114532413,0.6652865452111116,24.32,24.27,25.94,23.81,0.5500000000000007,-0.35666666666666674,0.17666666666666705,40.99333333333333,8.533333333333331,8.736666666666666,0.0,0.0,25.0,75.0,150.0,24.842,25.55,0.708000000000002
2026-02-18 19:00:00,esp32-field-01,HOT_HIGH_ET0,24.47,2423,25.56,74.44,HEALTHY,38.34,28.5,0.0,0.0,1.4,7.92,2.2,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,9.440000000000001,19,49,-0.9659258262890684,0.2588190451025203,0.746588114532413,0.6652865452111116,24.87,24.32,24.27,24.62,0.6899999999999977,0.4299999999999997,0.1566666666666663,39.73333333333333,8.233333333333333,8.525,0.0,0.0,25.0,75.0,150.0,25.518,24.57,-0.9480000000000004
2026-02-18 20:00:00,esp32-field-01,HOT_HIGH_ET0,24.51,2455,22.78,77.22,HEALTHY,35.58,32.8,0.0,0.0,0.21,7.41,4.8,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,12.219999999999999,20,49,-0.8660254037844386,0.5000000000000001,0.746588114532413,0.6652865452111116,25.56,24.87,24.32,24.45,-2.7799999999999976,-0.5133333333333331,-0.27833333333333304,37.72999999999999,7.766666666666666,8.266666666666667,0.0,0.0,25.0,75.0,150.0,22.743,25.75,3.0070000000000014
2026-02-18 21:00:00,esp32-field-01,HOT_HIGH_ET0,24.56,2413,25.55,74.45,HEALTHY,33.39,34.9,0.0,0.0,0.2,6.9,0.5,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,9.45,21,49,-0.7071067811865477,0.7071067811865474,0.746588114532413,0.6652865452111116,22.78,25.56,24.87,25.94,2.7699999999999996,0.22666666666666657,-0.0650000000000001,35.76999999999999,7.409999999999999,7.971666666666667,0.0,0.0,25.0,75.0,150.0,25.513,24.3,-1.213000000000001
2026-02-18 22:00:00,esp32-field-01,HOT_HIGH_ET0,24.6,2446,24.57,75.43,HEALTHY,32.94,39.0,0.0,0.0,3.51,6.92,0.3,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,10.43,22,49,-0.5000000000000004,0.8660254037844384,0.746588114532413,0.6652865452111116,25.55,22.78,25.56,24.27,-0.9800000000000004,-0.32999999999999946,0.05000000000000012,33.96999999999999,7.076666666666665,7.655,0.0,0.0,25.0,75.0,150.0,24.533,25.83,1.296999999999997
2026-02-18 23:00:00,esp32-field-01,HOT_HIGH_ET0,24.65,2407,25.75,74.25,HEALTHY,30.57,42.6,0.0,0.0,0.21,6.24,1.5,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,9.25,23,49,-0.25881904510252157,0.9659258262890681,0.746588114532413,0.6652865452111116,24.57,25.55,22.78,24.32,1.1799999999999997,0.9899999999999997,0.23833333333333329,32.29999999999999,6.686666666666665,7.2266666666666675,0.0,0.0,25.0,75.0,150.0,25.717,23.42,-2.296999999999997
2026-02-19 00:00:00,esp32-field-01,HOT_HIGH_ET0,24.69,2428,24.3,75.7,HEALTHY,29.54,45.7,0.0,0.0,1.73,5.83,1.4,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,10.7,0,50,0.0,1.0,0.7579216274973472,0.6523456189565257,25.75,24.57,25.55,24.87,-1.4499999999999993,-0.4166666666666667,-0.09500000000000004,31.016666666666655,6.329999999999999,6.87,0.0,0.0,25.0,75.0,150.0,24.269,24.47,0.2010000000000005
2026-02-19 01:00:00,esp32-field-01,HOT_HIGH_ET0,24.74,2422,25.83,74.17,HEALTHY,28.64,44.0,0.0,0.0,1.29,5.81,1.4,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,9.170000000000002,1,50,0.25881904510252074,0.9659258262890683,0.7579216274973472,0.6523456189565257,24.3,25.75,24.57,25.56,1.5299999999999976,0.4199999999999993,0.04499999999999993,29.583333333333325,5.959999999999998,6.5183333333333335,0.0,0.0,25.0,75.0,150.0,25.799,23.08,-2.719000000000001
2026-02-19 02:00:00,esp32-field-01,HOT_HIGH_ET0,24.78,2463,23.42,76.58,HEALTHY,28.21,46.6,0.0,0.0,0.7,5.84,4.2,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,11.579999999999998,2,50,0.49999999999999994,0.8660254037844387,0.7579216274973472,0.6523456189565257,25.83,24.3,25.75,22.78,-2.4099999999999966,-0.7766666666666661,0.10666666666666676,28.796666666666656,5.826666666666665,6.256666666666667,0.0,0.0,25.0,75.0,150.0,23.389,24.75,1.3610000000000007
2026-02-19 03:00:00,esp32-field-01,HOT_HIGH_ET0,24.83,2447,24.47,75.53,HEALTHY,29.43,46.0,0.0,0.0,0.38,6.02,0.1,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,10.530000000000001,3,50,0.7071067811865476,0.7071067811865476,0.7579216274973472,0.6523456189565257,23.42,25.83,24.3,25.55,1.0499999999999972,0.05666666666666605,-0.1800000000000003,28.75999999999999,5.889999999999998,6.109999999999999,0.0,0.0,25.0,75.0,150.0,24.438,24.33,-0.10800000000000054
2026-02-19 04:00:00,esp32-field-01,HOT_HIGH_ET0,24.87,2459,23.08,76.92,HEALTHY,30.27,44.0,0.0,0.0,1.16,6.13,3.3,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,11.920000000000002,4,50,0.8660254037844386,0.5000000000000001,0.7579216274973472,0.6523456189565257,24.47,23.42,25.83,24.57,-1.3900000000000006,-0.9166666666666666,-0.24833333333333366,29.303333333333324,5.996666666666665,5.978333333333333,0.0,0.0,25.0,75.0,150.0,23.049,25.86,2.811
2026-02-19 05:00:00,esp32-field-01,HOT_HIGH_ET0,24.92,2438,24.75,75.25,HEALTHY,31.58,41.0,0.0,0.0,0.32,6.54,0.6,0,Tomato (Vegetative),0.85,50.0,70.6,HEALTHY,1,25.0,10.25,5,50,0.9659258262890683,0.25881904510252074,0.7579216274973472,0.6523456189565257,23.08,24.47,23.42,25.75,1.6700000000000017,0.44333333333333275,-0.16666666666666666,30.42666666666666,6.2299999999999995,6.028333333333333,0.0,0.0,25.0,75.0,150.0,24.684,23.64,-1.0440000000000005
2026-02-19 06:00:00,esp32-field-01,HOT_HIGH_ET0,24.96,2447,24.33,75.67,HEALTHY,32.41,37.6,0.0,0.0,1.07,6.69,2.1,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,10.670000000000002,6,50,1.0,6.123233995736766e-17,0.7579216274973472,0.6523456189565257,24.75,23.08,24.47,24.3,-0.4200000000000017,-0.046666666666666856,0.004999999999999598,31.419999999999987,6.453333333333332,6.171666666666667,0.0,0.0,25.0,75.0,150.0,24.191,25.68,1.4890000000000008
2026-02-19 07:00:00,esp32-field-01,HOT_HIGH_ET0,24.97,2418,25.86,74.14,HEALTHY,34.36,33.9,0.0,0.0,1.59,7.24,3.9,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,9.14,7,50,0.9659258262890683,-0.25881904510252063,0.7579216274973472,0.6523456189565257,24.33,24.75,23.08,25.83,1.5300000000000011,0.9266666666666671,0.005000000000000189,32.783333333333324,6.823333333333333,6.41,0.0,0.0,25.0,75.0,150.0,25.594,24.3,-1.2940000000000005
2026-02-19 08:00:00,esp32-field-01,HOT_HIGH_ET0,24.93,2442,23.64,76.36,HEALTHY,35.76,33.6,0.0,0.0,2.13,7.52,3.4,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,11.36,8,50,0.8660254037844387,-0.4999999999999998,0.7579216274973472,0.6523456189565257,25.86,24.33,24.75,23.42,-2.219999999999999,-0.36999999999999983,0.03666666666666648,34.176666666666655,7.149999999999999,6.69,0.0,0.0,25.0,75.0,150.0,23.25,23.41,0.16000000000000014
2026-02-19 09:00:00,esp32-field-01,HOT_HIGH_ET0,24.84,2415,25.68,74.32,HEALTHY,38.85,29.9,0.0,0.0,0.38,8.31,4.5,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,9.32,9,50,0.7071067811865476,-0.7071067811865475,0.7579216274973472,0.6523456189565257,23.64,25.86,24.33,24.47,2.039999999999999,0.45000000000000046,0.2016666666666668,36.32333333333332,7.689999999999999,7.071666666666666,0.0,0.0,25.0,75.0,150.0,25.152,26.23,1.0779999999999994
2026-02-19 10:00:00,esp32-field-01,HOT_HIGH_ET0,24.72,2428,24.3,75.7,HEALTHY,39.47,24.2,0.0,0.0,1.1,8.25,3.4,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,10.7,10,50,0.49999999999999994,-0.8660254037844387,0.7579216274973472,0.6523456189565257,25.68,23.64,25.86,23.08,-1.379999999999999,-0.5199999999999996,0.20333333333333373,38.026666666666664,8.026666666666666,7.425,0.0,0.0,25.0,75.0,150.0,23.715,24.67,0.9550000000000018
2026-02-19 11:00:00,esp32-field-01,HOT_HIGH_ET0,24.56,2452,23.41,76.59,HEALTHY,41.42,23.7,0.0,0.0,0.2,8.81,0.8,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,11.59,11,50,0.258819045102521,-0.9659258262890682,0.7579216274973472,0.6523456189565257,24.3,25.68,23.64,24.75,-0.8900000000000006,-0.07666666666666681,-0.2233333333333333,39.91333333333333,8.456666666666665,7.803333333333334,0.0,0.0,25.0,75.0,150.0,22.768,23.39,0.6219999999999999
2026-02-19 12:00:00,esp32-field-01,HOT_HIGH_ET0,24.4,2400,26.23,73.77,HEALTHY,42.43,18.9,0.0,0.0,0.13,8.87,1.6,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,8.77,12,50,1.2246467991473532e-16,-1.0,0.7579216274973472,0.6523456189565257,23.41,24.3,25.68,24.33,2.8200000000000003,0.18333333333333357,0.31666666666666704,41.10666666666666,8.643333333333333,8.166666666666666,0.0,0.0,25.0,75.0,150.0,25.601,24.73,-0.8709999999999987
2026-02-19 13:00:00,esp32-field-01,HOT_HIGH_ET0,24.25,2430,24.67,75.33,HEALTHY,42.61,20.8,0.0,0.0,1.16,8.67,0.3,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,10.329999999999998,13,50,-0.2588190451025208,-0.9659258262890683,0.7579216274973472,0.6523456189565257,26.23,23.41,24.3,25.86,-1.5599999999999987,0.12333333333333367,-0.19833333333333295,42.15333333333333,8.783333333333331,8.405,0.0,0.0,25.0,75.0,150.0,24.119,23.82,-0.2989999999999995
2026-02-19 14:00:00,esp32-field-01,HOT_HIGH_ET0,24.11,2464,23.39,76.61,HEALTHY,42.09,17.1,0.0,0.0,1.09,8.82,5.5,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,11.61,14,50,-0.4999999999999997,-0.8660254037844388,0.7579216274973472,0.6523456189565257,24.67,26.23,23.41,23.64,-1.2800000000000011,-0.006666666666666525,-0.041666666666666664,42.37666666666666,8.786666666666664,8.621666666666668,0.0,0.0,25.0,75.0,150.0,22.937,24.35,1.4130000000000003
2026-02-19 15:00:00,esp32-field-01,HOT_HIGH_ET0,24.01,2438,24.73,75.27,HEALTHY,43.05,18.3,0.0,0.0,3.49,8.93,3.4,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,10.27,15,50,-0.7071067811865471,-0.7071067811865479,0.7579216274973472,0.6523456189565257,23.39,24.67,26.23,25.68,1.3399999999999999,-0.5,-0.15833333333333321,42.58333333333333,8.806666666666665,8.725,0.0,0.0,25.0,75.0,150.0,24.402,24.11,-0.2920000000000016
2026-02-19 16:00:00,esp32-field-01,HOT_HIGH_ET0,23.95,2455,23.82,76.18,HEALTHY,42.76,21.1,0.0,0.0,1.38,9.04,7.4,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,11.18,16,50,-0.8660254037844385,-0.5000000000000004,0.7579216274973472,0.6523456189565257,24.73,23.39,24.67,24.3,-0.9100000000000001,-0.2833333333333338,-0.08000000000000007,42.633333333333326,8.929999999999998,8.856666666666667,0.0,0.0,25.0,75.0,150.0,23.648,23.6,-0.047999999999998266
2026-02-19 17:00:00,esp32-field-01,HOT_HIGH_ET0,23.95,2449,24.35,75.65,HEALTHY,40.47,24.3,0.0,0.0,0.1,8.22,1.5,0,Tomato (Vegetative),0.85,50.0,70.5,HEALTHY,1,25.0,10.649999999999999,17,50,-0.9659258262890683,-0.25881904510252063,0.7579216274973472,0.6523456189565257,23.82,24.73,23.39,23.41,0.5300000000000011,0.3200000000000003,0.15666666666666687,42.09333333333333,8.729999999999999,8.758333333333333,0.0,0.0,25.0,75.0,150.0,24.282,21.73,-2.5519999999999996
2026-02-19 18:00:00,esp32-field-01,HOT_HIGH_ET0,24.01,2429,24.11,75.89,HEALTHY,39.23,26.0,0.0,0.0,2.52,8.01,1.3,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,10.89,18,50,-1.0,-1.8369701987210297e-16,0.7579216274973472,0.6523456189565257,24.35,23.82,24.73,26.23,-0.240000000000002,-0.206666666666667,-0.3533333333333335,40.819999999999986,8.423333333333332,8.615,0.0,0.0,25.0,75.0,150.0,24.082,24.01,-0.07199999999999918
2026-02-19 19:00:00,esp32-field-01,HOT_HIGH_ET0,24.05,2449,23.6,76.4,HEALTHY,38.67,28.0,0.0,0.0,2.71,8.12,0.1,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,11.399999999999999,19,50,-0.9659258262890684,0.2588190451025203,0.7579216274973472,0.6523456189565257,24.11,24.35,23.82,24.67,-0.509999999999998,-0.07333333333333296,-0.17833333333333337,39.456666666666656,8.116666666666665,8.523333333333333,0.0,0.0,25.0,75.0,150.0,23.557,24.47,0.9130000000000003
2026-02-19 20:00:00,esp32-field-01,HOT_HIGH_ET0,24.09,2476,21.73,78.27,HEALTHY,36.43,30.2,0.0,0.0,0.11,7.81,2.2,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,13.27,20,50,-0.8660254037844386,0.5000000000000001,0.7579216274973472,0.6523456189565257,23.6,24.11,24.35,23.39,-1.870000000000001,-0.8733333333333336,-0.27666666666666667,38.10999999999999,7.979999999999998,8.354999999999999,0.0,0.0,25.0,75.0,150.0,21.695,24.34,2.6449999999999996
2026-02-19 21:00:00,esp32-field-01,HOT_HIGH_ET0,24.14,2463,24.01,75.99,HEALTHY,34.2,34.9,0.0,0.0,0.39,7.0,1.5,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,10.989999999999998,21,50,-0.7071067811865477,0.7071067811865474,0.7579216274973472,0.6523456189565257,21.73,23.6,24.11,24.73,2.280000000000001,-0.033333333333332625,-0.11999999999999982,36.43333333333333,7.643333333333332,8.033333333333333,0.0,0.0,25.0,75.0,150.0,23.973,24.55,0.5770000000000017
2026-02-19 22:00:00,esp32-field-01,HOT_HIGH_ET0,24.18,2437,24.47,75.53,HEALTHY,32.9,38.1,0.0,0.0,0.78,6.74,4.1,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,10.530000000000001,22,50,-0.5000000000000004,0.8660254037844384,0.7579216274973472,0.6523456189565257,24.01,21.73,23.6,23.82,0.4599999999999973,0.28999999999999915,0.1083333333333331,34.50999999999999,7.183333333333333,7.6499999999999995,0.0,0.0,25.0,75.0,150.0,24.434,24.15,-0.2840000000000025
2026-02-19 23:00:00,esp32-field-01,HOT_HIGH_ET0,24.23,2421,24.34,75.66,HEALTHY,30.94,41.9,0.0,0.0,0.66,6.46,0.2,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,10.66,23,50,-0.25881904510252157,0.9659258262890681,0.7579216274973472,0.6523456189565257,24.47,24.01,21.73,24.35,-0.129999999999999,0.8699999999999998,-0.0016666666666669272,32.67999999999999,6.733333333333332,7.3566666666666665,0.0,0.0,25.0,75.0,150.0,24.306,24.59,0.2839999999999989
2026-02-20 00:00:00,esp32-field-01,HOT_HIGH_ET0,24.27,2433,24.55,75.45,HEALTHY,29.65,45.4,0.0,0.0,1.62,6.21,5.7,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,10.45,0,51,0.0,1.0,0.7690308592589181,0.6392116531380588,24.34,24.47,24.01,24.11,0.21000000000000085,0.17999999999999972,0.07333333333333354,31.163333333333327,6.469999999999999,7.0566666666666675,0.0,0.0,25.0,75.0,150.0,24.517,23.31,-1.2070000000000007
2026-02-20 01:00:00,esp32-field-01,HOT_HIGH_ET0,24.32,2428,24.15,75.85,HEALTHY,28.75,47.4,0.0,0.0,1.72,5.99,1.9,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,10.850000000000001,1,51,0.25881904510252074,0.9659258262890683,0.7690308592589181,0.6392116531380588,24.55,24.34,24.47,23.6,-0.40000000000000213,-0.10666666666666676,0.09166666666666619,29.77999999999999,6.219999999999999,6.701666666666665,0.0,0.0,25.0,75.0,150.0,24.118,24.38,0.26200000000000045
2026-02-20 02:00:00,esp32-field-01,HOT_HIGH_ET0,24.36,2432,24.59,75.41,HEALTHY,29.51,47.4,0.0,0.0,0.38,6.08,0.8,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,10.41,2,51,0.49999999999999994,0.8660254037844387,0.7690308592589181,0.6392116531380588,24.15,24.55,24.34,21.73,0.4400000000000013,0.08333333333333333,0.47666666666666657,29.303333333333327,6.093333333333333,6.413333333333334,0.0,0.0,25.0,75.0,150.0,24.558,24.77,0.21199999999999974
2026-02-20 03:00:00,esp32-field-01,HOT_HIGH_ET0,24.41,2465,23.31,76.69,HEALTHY,28.7,45.2,0.0,0.85,1.43,5.89,0.3,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,11.690000000000001,3,51,0.7071067811865476,0.7071067811865476,0.7690308592589181,0.6392116531380588,24.59,24.15,24.55,24.01,-1.2800000000000011,-0.413333333333334,-0.11666666666666714,28.98666666666666,5.986666666666665,6.228333333333334,0.0,0.0,25.0,75.0,150.0,23.46,23.53,0.07000000000000028
2026-02-20 04:00:00,esp32-field-01,HOT_HIGH_ET0,24.46,2419,24.38,75.62,HEALTHY,29.93,44.4,0.0,0.0,1.21,6.19,0.3,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,10.620000000000001,4,51,0.8660254037844386,0.5000000000000001,0.7690308592589181,0.6392116531380588,23.31,24.59,24.15,24.47,1.0700000000000003,0.07666666666666681,-0.014999999999999977,29.379999999999992,6.053333333333332,6.136666666666667,0.0,0.0,25.0,75.0,150.0,24.347,23.88,-0.4670000000000023
2026-02-20 05:00:00,esp32-field-01,HOT_HIGH_ET0,24.5,2423,24.77,75.23,HEALTHY,31.7,43.3,0.0,0.01,0.75,6.64,2.3,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,10.23,5,51,0.9659258262890683,0.25881904510252074,0.7690308592589181,0.6392116531380588,24.38,23.31,24.59,24.34,0.39000000000000057,0.05999999999999991,0.07166666666666661,30.109999999999996,6.239999999999998,6.166666666666667,0.0,0.0,25.0,75.0,150.0,24.706,23.98,-0.7259999999999991
2026-02-20 06:00:00,esp32-field-01,HOT_HIGH_ET0,24.54,2480,23.53,76.47,HEALTHY,33.32,41.0,0.0,0.0,3.33,6.78,1.2,0,Tomato (Vegetative),0.85,50.0,70.4,HEALTHY,1,25.0,11.469999999999999,6,51,1.0,6.123233995736766e-17,0.7690308592589181,0.6392116531380588,24.77,24.38,23.31,24.55,-1.2399999999999984,0.07333333333333414,-0.16999999999999993,31.64999999999999,6.536666666666665,6.261666666666667,0.0,0.0,25.0,75.0,150.0,23.389,24.88,1.4909999999999997
2026-02-20 07:00:00,esp32-field-01,HOT_HIGH_ET0,24.56,2451,23.88,76.12,HEALTHY,34.06,34.5,0.0,0.0,1.05,7.0,12.9,0,Tomato (Vegetative),0.85,50.0,70.3,HEALTHY,1,25.0,11.120000000000001,7,51,0.9659258262890683,-0.25881904510252063,0.7690308592589181,0.6392116531380588,23.53,24.77,24.38,24.15,0.34999999999999787,-0.16666666666666666,-0.04499999999999993,33.026666666666664,6.806666666666665,6.43,0.0,0.0,25.0,75.0,150.0,23.623,25.37,1.7469999999999999
