timestamp,device_id,scenario,true_soil_moisture_pct,soil_adc,soil_moisture_pct,soil_dryness_pct,soil_status,temperature_c,humidity_pct,rainfall_mm,forecast_rain_mm,et0_mm_day,surface_wetness_pct,is_raining,crop_profile,kc_factor,mad_threshold_pct,reservoir_level_pct,reservoir_status,pump_active,irrigation_litres
2026-03-03 01:00:00,esp32-field-01,HOT_HIGH_ET0,26.28,2397,26.24,73.76,HEALTHY,27.06,62.7,0.0,0.24,5.5,2.8,0,Tomato (Vegetative),0.85,50.0,60.4,HEALTHY,1,25.0
2026-03-03 02:00:00,esp32-field-01,HOT_HIGH_ET0,26.34,2394,27.03,72.97,HEALTHY,25.83,54.9,0.0,0.17,4.86,0.0,0,Tomato (Vegetative),0.85,50.0,60.3,HEALTHY,1,30.0
2026-03-03 03:00:00,esp32-field-01,HOT_HIGH_ET0,26.39,2408,25.77,74.23,HEALTHY,27.3,57.8,0.0,0.91,5.69,4.1,0,Tomato (Vegetative),0.85,50.0,60.3,HEALTHY,1,30.0
2026-03-03 04:00:00,esp32-field-01,HOT_HIGH_ET0,26.45,2390,26.52,73.48,HEALTHY,27.97,56.8,0.0,1.72,5.52,0.3,0,Tomato (Vegetative),0.85,50.0,60.3,HEALTHY,1,30.0
2026-03-03 05:00:00,esp32-field-01,HOT_HIGH_ET0,26.51,2416,25.39,74.61,HEALTHY,29.74,55.9,0.0,3.17,5.79,0.9,0,Tomato (Vegetative),0.85,50.0,60.3,HEALTHY,1,30.0
2026-03-03 06:00:00,esp32-field-01,HOT_HIGH_ET0,26.5,2409,26.25,73.75,HEALTHY,29.95,48.1,0.0,1.02,6.21,0.4,0,Tomato (Vegetative),0.85,50.0,60.3,HEALTHY,0,0.0
2026-03-03 07:00:00,esp32-field-01,HOT_HIGH_ET0,26.55,2383,27.81,72.19,HEALTHY,30.89,42.4,0.0,3.26,6.14,5.2,0,Tomato (Vegetative),0.85,50.0,60.3,HEALTHY,1,40.0
2026-03-03 08:00:00,esp32-field-01,HOT_HIGH_ET0,26.46,2379,27.27,72.73,HEALTHY,34.5,40.7,0.0,0.49,7.14,7.3,0,Tomato (Vegetative),0.85,50.0,60.3,HEALTHY,0,0.0
2026-03-03 09:00:00,esp32-field-01,HOT_HIGH_ET0,26.39,2415,26.38,73.62,HEALTHY,35.11,36.4,0.0,0.3,7.14,4.3,0,Tomato (Vegetative),0.85,50.0,60.3,HEALTHY,1,25.0
2026-03-03 10:00:00,esp32-field-01,HOT_HIGH_ET0,26.3,2383,27.3,72.7,HEALTHY,38.22,31.4,0.0,0.1,7.28,4.2,0,Tomato (Vegetative),0.85,50.0,60.3,HEALTHY,1,30.0
2026-03-03 11:00:00,esp32-field-01,HOT_HIGH_ET0,26.18,2444,25.93,74.07,HEALTHY,39.63,27.0,0.0,0.24,7.79,4.5,0,Tomato (Vegetative),0.85,50.0,60.2,HEALTHY,1,30.0
2026-03-03 12:00:00,esp32-field-01,HOT_HIGH_ET0,26.03,2400,25.88,74.12,HEALTHY,40.08,20.1,0.0,2.39,8.13,1.7,0,Tomato (Vegetative),0.85,50.0,60.2,HEALTHY,1,25.0
2026-03-03 13:00:00,esp32-field-01,HOT_HIGH_ET0,25.9,2399,25.25,74.75,HEALTHY,41.33,20.0,0.0,1.15,7.97,3.2,0,Tomato (Vegetative),0.85,50.0,60.2,HEALTHY,1,30.0
2026-03-03 14:00:00,esp32-field-01,HOT_HIGH_ET0,25.79,2415,26.0,74.0,HEALTHY,42.4,20.0,0.0,0.5,8.53,1.0,0,Tomato (Vegetative),0.85,50.0,60.2,HEALTHY,1,30.0
2026-03-03 15:00:00,esp32-field-01,HOT_HIGH_ET0,25.7,2411,26.41,73.59,HEALTHY,40.54,23.8,0.0,2.89,8.11,2.1,0,Tomato (Vegetative),0.85,50.0,60.2,HEALTHY,1,25.0
2026-03-03 16:00:00,esp32-field-01,HOT_HIGH_ET0,25.67,2401,25.41,74.59,HEALTHY,40.55,21.1,0.0,1.47,7.86,1.4,0,Tomato (Vegetative),0.85,50.0,60.2,HEALTHY,1,30.0
2026-03-03 17:00:00,esp32-field-01,HOT_HIGH_ET0,25.71,2408,25.67,74.33,HEALTHY,39.77,26.6,0.0,1.32,8.1,1.2,0,Tomato (Vegetative),0.85,50.0,60.2,HEALTHY,1,40.0
2026-03-03 18:00:00,esp32-field-01,HOT_HIGH_ET0,25.8,2427,24.04,75.96,HEALTHY,38.78,34.3,0.0,6.11,8.08,1.0,0,Tomato (Vegetative),0.85,50.0,60.2,HEALTHY,1,40.0
2026-03-03 19:00:00,esp32-field-01,HOT_HIGH_ET0,25.84,2371,26.72,73.28,HEALTHY,34.93,37.0,0.0,0.05,6.9,1.6,0,Tomato (Vegetative),0.85,50.0,60.2,HEALTHY,1,25.0
2026-03-03 20:00:00,esp32-field-01,HOT_HIGH_ET0,25.9,2412,25.64,74.36,HEALTHY,34.6,42.8,0.0,0.22,6.73,0.7,0,Tomato (Vegetative),0.85,50.0,60.2,HEALTHY,1,30.0
2026-03-03 21:00:00,esp32-field-01,HOT_HIGH_ET0,25.95,2410,26.13,73.87,HEALTHY,33.47,41.7,0.0,2.14,6.41,5.0,0,Tomato (Vegetative),0.85,50.0,60.1,HEALTHY,1,30.0
2026-03-03 22:00:00,esp32-field-01,HOT_HIGH_ET0,26.01,2412,25.75,74.25,HEALTHY,29.85,47.8,0.0,1.37,6.35,1.1,0,Tomato (Vegetative),0.85,50.0,60.1,HEALTHY,1,30.0
2026-03-03 23:00:00,esp32-field-01,HOT_HIGH_ET0,26.07,2415,25.07,74.93,HEALTHY,29.22,53.0,0.0,0.26,6.13,0.6,0,Tomato (Vegetative),0.85,50.0,60.1,HEALTHY,1,30.0
2026-03-04 00:00:00,esp32-field-01,HOT_HIGH_ET0,26.11,2420,25.54,74.46,HEALTHY,27.81,60.2,0.0,1.1,5.31,2.2,0,Tomato (Vegetative),0.85,50.0,60.1,HEALTHY,1,25.0
2026-03-04 01:00:00,esp32-field-01,HOT_HIGH_ET0,26.19,2383,26.79,73.21,HEALTHY,26.69,62.3,0.0,0.01,5.48,7.1,0,Tomato (Vegetative),0.85,50.0,60.1,HEALTHY,1,40.0
2026-03-04 02:00:00,esp32-field-01,HOT_HIGH_ET0,26.25,2412,25.91,74.09,HEALTHY,26.07,57.3,0.0,0.52,5.43,3.4,0,Tomato (Vegetative),0.85,50.0,60.1,HEALTHY,1,30.0
2026-03-04 03:00:00,esp32-field-01,HOT_HIGH_ET0,26.3,2400,27.34,72.66,HEALTHY,25.75,58.1,0.0,0.87,5.28,0.4,0,Tomato (Vegetative),0.85,50.0,60.1,HEALTHY,1,25.0
2026-03-04 04:00:00,esp32-field-01,HOT_HIGH_ET0,26.38,2392,25.8,74.2,HEALTHY,27.15,54.5,0.0,2.59,5.4,4.4,0,Tomato (Vegetative),0.85,50.0,60.1,HEALTHY,1,40.0
2026-03-04 05:00:00,esp32-field-01,HOT_HIGH_ET0,26.46,2384,27.67,72.33,HEALTHY,28.05,53.8,0.0,0.06,5.32,4.0,0,Tomato (Vegetative),0.85,50.0,60.1,HEALTHY,1,40.0
2026-03-04 06:00:00,esp32-field-01,HOT_HIGH_ET0,26.51,2405,26.9,73.1,HEALTHY,31.85,50.6,0.0,8.58,6.53,1.3,0,Tomato (Vegetative),0.85,50.0,60.1,HEALTHY,1,30.0
2026-03-04 07:00:00,esp32-field-01,HOT_HIGH_ET0,26.48,2433,25.21,74.79,HEALTHY,31.73,49.3,0.0,0.45,5.86,8.2,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,0,0.0
2026-03-04 08:00:00,esp32-field-01,HOT_HIGH_ET0,26.45,2390,27.11,72.89,HEALTHY,34.15,38.2,0.0,0.8,6.75,3.1,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,1,25.0
2026-03-04 09:00:00,esp32-field-01,HOT_HIGH_ET0,26.39,2400,26.58,73.42,HEALTHY,35.42,36.8,0.0,1.56,7.21,6.1,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,1,30.0
2026-03-04 10:00:00,esp32-field-01,HOT_HIGH_ET0,26.29,2410,25.89,74.11,HEALTHY,38.6,28.0,0.0,1.35,7.28,2.3,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,1,25.0
2026-03-04 11:00:00,esp32-field-01,HOT_HIGH_ET0,26.18,2417,25.07,74.93,HEALTHY,38.89,25.0,0.0,0.07,8.05,4.8,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,1,40.0
2026-03-04 12:00:00,esp32-field-01,HOT_HIGH_ET0,26.07,2425,25.66,74.34,HEALTHY,39.6,21.3,0.0,0.71,8.08,0.8,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,1,40.0
2026-03-04 13:00:00,esp32-field-01,HOT_HIGH_ET0,25.92,2421,25.13,74.87,HEALTHY,41.29,21.6,0.0,3.57,8.48,8.0,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,1,25.0
2026-03-04 14:00:00,esp32-field-01,HOT_HIGH_ET0,25.83,2400,25.77,74.23,HEALTHY,40.93,20.1,0.0,0.88,8.31,1.3,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,1,40.0
2026-03-04 15:00:00,esp32-field-01,HOT_HIGH_ET0,25.75,2414,25.91,74.09,HEALTHY,41.21,20.0,0.0,1.22,8.58,11.2,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,1,30.0
2026-03-04 16:00:00,esp32-field-01,HOT_HIGH_ET0,25.73,2402,25.45,74.55,HEALTHY,40.08,23.4,0.0,0.59,8.38,3.1,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,1,40.0
2026-03-04 17:00:00,esp32-field-01,HOT_HIGH_ET0,25.73,2458,24.59,75.41,HEALTHY,39.75,27.2,0.0,0.37,8.3,0.9,0,Tomato (Vegetative),0.85,50.0,60.0,HEALTHY,1,25.0
2026-03-04 18:00:00,esp32-field-01,HOT_HIGH_ET0,25.82,2395,26.52,73.48,HEALTHY,37.86,30.2,0.0,1.73,7.55,0.5,0,Tomato (Vegetative),0.85,50.0,59.9,HEALTHY,1,40.0
2026-03-04 19:00:00,esp32-field-01,HOT_HIGH_ET0,25.88,2389,27.33,72.67,HEALTHY,35.29,34.5,0.0,1.69,7.04,13.8,0,Tomato (Vegetative),0.85,50.0,59.9,HEALTHY,1,30.0
2026-03-04 20:00:00,esp32-field-01,HOT_HIGH_ET0,25.93,2381,26.51,73.49,HEALTHY,34.91,41.6,0.0,8.0,7.16,11.1,0,Tomato (Vegetative),0.85,50.0,59.9,HEALTHY,1,30.0
2026-03-04 21:00:00,esp32-field-01,HOT_HIGH_ET0,25.99,2424,25.27,74.73,HEALTHY,32.54,48.7,0.0,3.33,6.09,0.8,0,Tomato (Vegetative),0.85,50.0,59.9,HEALTHY,1,30.0
2026-03-04 22:00:00,esp32-field-01,HOT_HIGH_ET0,26.07,2443,24.44,75.56,HEALTHY,29.99,51.7,0.0,0.23,6.05,8.7,0,Tomato (Vegetative),0.85,50.0,59.9,HEALTHY,1,40.0
2026-03-04 23:00:00,esp32-field-01,HOT_HIGH_ET0,26.15,2409,26.9,73.1,HEALTHY,28.66,53.5,0.0,0.52,5.84,5.3,0,Tomato (Vegetative),0.85,50.0,59.9,HEALTHY,1,40.0
2026-03-05 00:00:00,esp32-field-01,HOT_HIGH_ET0,26.23,2399,25.89,74.11,HEALTHY,27.63,55.1,0.0,1.37,5.25,1.1,0,Tomato (Vegetative),0.85,50.0,59.9,HEALTHY,1,40.0
2026-03-05 01:00:00,esp32-field-01,HOT_HIGH_ET0,26.31,2403,27.18,72.82,HEALTHY,26.62,57.1,0.0,0.87,5.38,3.8,0,Tomato (Vegetative),0.85,50.0,59.9,HEALTHY,1,40.0
2026-03-05 02:00:00,esp32-field-01,HOT_HIGH_ET0,26.36,2398,26.44,73.56,HEALTHY,25.24,55.7,0.0,0.64,4.87,5.2,0,Tomato (Vegetative),0.85,50.0,59.9,HEALTHY,1,25.0
2026-03-05 03:00:00,esp32-field-01,HOT_HIGH_ET0,26.44,2399,26.91,73.09,HEALTHY,26.94,58.2,0.0,1.44,5.18,2.4,0,Tomato (Vegetative),0.85,50.0,59.9,HEALTHY,1,40.0
2026-03-05 04:00:00,esp32-field-01,HOT_HIGH_ET0,26.49,2404,26.01,73.99,HEALTHY,27.85,53.5,0.0,0.45,5.32,5.6,0,Tomato (Vegetative),0.85,50.0,59.8,HEALTHY,1,25.0
2026-03-05 05:00:00,esp32-field-01,HOT_HIGH_ET0,26.53,2403,27.48,72.52,HEALTHY,28.41,50.3,0.0,0.0,5.96,1.5,0,Tomato (Vegetative),0.85,50.0,59.8,HEALTHY,1,25.0
2026-03-05 06:00:00,esp32-field-01,HOT_HIGH_ET0,26.52,2415,25.56,74.44,HEALTHY,29.99,46.9,0.0,0.42,6.45,0.1,0,Tomato (Vegetative),0.85,50.0,59.8,HEALTHY,0,0.0
2026-03-05 07:00:00,esp32-field-01,HOT_HIGH_ET0,26.48,2405,26.33,73.67,HEALTHY,31.08,42.6,0.0,3.62,6.42,6.5,0,Tomato (Vegetative),0.85,50.0,59.8,HEALTHY,0,0.0
2026-03-05 08:00:00,esp32-field-01,HOT_HIGH_ET0,26.45,2379,26.93,73.07,HEALTHY,34.93,41.8,0.0,0.65,7.04,1.3,0,Tomato (Vegetative),0.85,50.0,59.8,HEALTHY,1,25.0
2026-03-05 09:00:00,esp32-field-01,HOT_HIGH_ET0,26.37,2397,26.4,73.6,HEALTHY,35.65,31.8,0.0,0.94,7.56,12.7,0,Tomato (Vegetative),0.85,50.0,59.8,HEALTHY,1,25.0
2026-03-05 10:00:00,esp32-field-01,HOT_HIGH_ET0,26.27,2409,26.28,73.72,HEALTHY,37.84,30.1,0.0,0.64,7.66,2.6,0,Tomato (Vegetative),0.85,50.0,59.8,HEALTHY,1,30.0
2026-03-05 11:00:00,esp32-field-01,HOT_HIGH_ET0,26.15,2402,25.28,74.72,HEALTHY,39.64,30.0,0.0,3.08,7.75,1.4,0,Tomato (Vegetative),0.85,50.0,59.8,HEALTHY,1,30.0
2026-03-05 12:00:00,esp32-field-01,HOT_HIGH_ET0,26.01,2417,26.19,73.81,HEALTHY,40.14,20.6,0.0,0.92,7.99,0.4,0,Tomato (Vegetative),0.85,50.0,59.8,HEALTHY,1,25.0
2026-03-05 13:00:00,esp32-field-01,HOT_HIGH_ET0,25.9,2425,25.83,74.17,HEALTHY,41.28,22.1,0.0,0.43,8.19,0.1,0,Tomato (Vegetative),0.85,50.0,59.8,HEALTHY,1,40.0
2026-03-05 14:00:00,esp32-field-01,HOT_HIGH_ET0,25.82,2430,24.72,75.28,HEALTHY,41.84,20.6,0.0,0.62,7.93,0.0,0,Tomato (Vegetative),0.85,50.0,59.7,HEALTHY,1,40.0
2026-03-05 15:00:00,esp32-field-01,HOT_HIGH_ET0,25.74,2425,26.01,73.99,HEALTHY,42.01,23.4,0.0,0.52,8.02,0.8,0,Tomato (Vegetative),0.85,50.0,59.7,HEALTHY,1,30.0
2026-03-05 16:00:00,esp32-field-01,HOT_HIGH_ET0,25.71,2409,26.73,73.27,HEALTHY,40.56,24.7,0.0,0.42,7.9,0.9,0,Tomato (Vegetative),0.85,50.0,59.7,HEALTHY,1,30.0
2026-03-05 17:00:00,esp32-field-01,HOT_HIGH_ET0,25.73,2410,26.6,73.4,HEALTHY,39.39,28.1,0.0,1.15,7.99,2.7,0,Tomato (Vegetative),0.85,50.0,59.7,HEALTHY,1,30.0
2026-03-05 18:00:00,esp32-field-01,HOT_HIGH_ET0,25.79,2412,25.41,74.59,HEALTHY,36.67,26.7,0.0,4.17,7.17,0.3,0,Tomato (Vegetative),0.85,50.0,59.7,HEALTHY,1,30.0
2026-03-05 19:00:00,esp32-field-01,HOT_HIGH_ET0,25.84,2404,26.76,73.24,HEALTHY,35.24,38.8,0.0,0.25,6.66,3.8,0,Tomato (Vegetative),0.85,50.0,59.7,HEALTHY,1,25.0
2026-03-05 20:00:00,esp32-field-01,HOT_HIGH_ET0,25.88,2414,26.15,73.85,HEALTHY,33.8,40.3,0.0,0.11,6.68,0.8,0,Tomato (Vegetative),0.85,50.0,59.7,HEALTHY,1,25.0
2026-03-05 21:00:00,esp32-field-01,HOT_HIGH_ET0,25.96,2397,25.32,74.68,HEALTHY,33.84,43.4,0.0,0.28,7.13,4.4,0,Tomato (Vegetative),0.85,50.0,59.7,HEALTHY,1,40.0
2026-03-05 22:00:00,esp32-field-01,HOT_HIGH_ET0,26.04,2395,25.62,74.38,HEALTHY,31.12,48.0,0.0,5.08,6.2,3.1,0,Tomato (Vegetative),0.85,50.0,59.7,HEALTHY,1,40.0
2026-03-05 23:00:00,esp32-field-01,HOT_HIGH_ET0,26.1,2385,27.23,72.77,HEALTHY,28.05,48.5,0.0,3.26,5.41,1.1,0,Tomato (Vegetative),0.85,50.0,59.6,HEALTHY,1,30.0
2026-03-06 00:00:00,esp32-field-01,HOT_HIGH_ET0,26.18,2416,26.28,73.72,HEALTHY,28.06,56.4,0.0,0.36,5.43,2.6,0,Tomato (Vegetative),0.85,50.0,59.6,HEALTHY,1,40.0
2026-03-06 01:00:00,esp32-field-01,HOT_HIGH_ET0,26.22,2408,25.29,74.71,HEALTHY,26.74,60.1,0.0,0.29,5.34,0.4,0,Tomato (Vegetative),0.85,50.0,59.6,HEALTHY,1,25.0
2026-03-06 02:00:00,esp32-field-01,HOT_HIGH_ET0,26.27,2391,26.34,73.66,HEALTHY,26.52,60.1,0.0,0.15,5.47,6.5,0,Tomato (Vegetative),0.85,50.0,59.6,HEALTHY,1,25.0
2026-03-06 03:00:00,esp32-field-01,HOT_HIGH_ET0,26.33,2417,25.12,74.88,HEALTHY,26.42,61.1,0.0,2.52,5.64,2.9,0,Tomato (Vegetative),0.85,50.0,59.6,HEALTHY,1,30.0
2026-03-06 04:00:00,esp32-field-01,HOT_HIGH_ET0,26.39,2411,26.64,73.36,HEALTHY,28.34,56.5,0.0,0.21,5.17,0.4,0,Tomato (Vegetative),0.85,50.0,59.6,HEALTHY,1,30.0
2026-03-06 05:00:00,esp32-field-01,HOT_HIGH_ET0,26.63,2375,27.97,72.03,HEALTHY,27.72,54.4,1.2,5.3,5.83,72.7,1,Tomato (Vegetative),0.85,50.0,62.0,HEALTHY,0,0.0
2026-03-06 06:00:00,esp32-field-01,HOT_HIGH_ET0,26.62,2371,28.16,71.84,HEALTHY,30.88,46.9,0.0,0.17,6.04,4.1,0,Tomato (Vegetative),0.85,50.0,59.6,HEALTHY,0,0.0
2026-03-06 07:00:00,esp32-field-01,HOT_HIGH_ET0,26.58,2387,26.28,73.72,HEALTHY,32.77,46.2,0.0,0.07,6.81,0.9,0,Tomato (Vegetative),0.85,50.0,59.6,HEALTHY,0,0.0
2026-03-06 08:00:00,esp32-field-01,HOT_HIGH_ET0,26.49,2395,27.66,72.34,HEALTHY,32.94,38.0,0.0,0.3,7.07,0.2,0,Tomato (Vegetative),0.85,50.0,59.6,HEALTHY,0,0.0
2026-03-06 09:00:00,esp32-field-01,HOT_HIGH_ET0,26.41,2398,26.44,73.56,HEALTHY,37.03,33.4,0.0,1.38,7.43,2.4,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,25.0
2026-03-06 10:00:00,esp32-field-01,HOT_HIGH_ET0,26.31,2386,27.71,72.29,HEALTHY,36.8,24.5,0.0,0.65,7.13,0.9,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,25.0
2026-03-06 11:00:00,esp32-field-01,HOT_HIGH_ET0,26.18,2406,25.82,74.18,HEALTHY,39.88,24.9,0.0,0.23,7.81,2.7,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,25.0
2026-03-06 12:00:00,esp32-field-01,HOT_HIGH_ET0,26.05,2386,26.89,73.11,HEALTHY,41.01,22.2,0.0,0.81,7.89,9.2,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,30.0
2026-03-06 13:00:00,esp32-field-01,HOT_HIGH_ET0,25.91,2469,22.7,77.3,HEALTHY,41.8,20.7,0.0,0.67,8.11,8.8,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,25.0
2026-03-06 14:00:00,esp32-field-01,HOT_HIGH_ET0,25.77,2436,24.78,75.22,HEALTHY,41.29,21.4,0.0,0.28,8.96,2.9,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,25.0
2026-03-06 15:00:00,esp32-field-01,HOT_HIGH_ET0,25.72,2411,26.76,73.24,HEALTHY,41.8,22.5,0.0,10.6,8.13,1.1,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,40.0
2026-03-06 16:00:00,esp32-field-01,HOT_HIGH_ET0,25.68,2378,26.0,74.0,HEALTHY,40.53,24.7,0.0,1.9,8.01,12.5,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,25.0
2026-03-06 17:00:00,esp32-field-01,HOT_HIGH_ET0,25.71,2402,27.19,72.81,HEALTHY,38.75,30.2,0.0,0.63,7.98,0.8,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,40.0
2026-03-06 18:00:00,esp32-field-01,HOT_HIGH_ET0,25.77,2389,26.15,73.85,HEALTHY,38.54,29.2,0.0,0.24,7.77,0.2,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,25.0
2026-03-06 19:00:00,esp32-field-01,HOT_HIGH_ET0,25.82,2400,25.83,74.17,HEALTHY,36.8,30.6,0.0,1.57,7.01,4.9,0,Tomato (Vegetative),0.85,50.0,59.5,HEALTHY,1,30.0
2026-03-06 20:00:00,esp32-field-01,HOT_HIGH_ET0,25.9,2396,26.3,73.7,HEALTHY,33.46,35.4,0.0,2.16,6.55,2.9,0,Tomato (Vegetative),0.85,50.0,59.4,HEALTHY,1,40.0
2026-03-06 21:00:00,esp32-field-01,HOT_HIGH_ET0,25.95,2421,25.21,74.79,HEALTHY,32.08,48.4,0.0,0.93,6.79,1.2,0,Tomato (Vegetative),0.85,50.0,59.4,HEALTHY,1,25.0
2026-03-06 22:00:00,esp32-field-01,HOT_HIGH_ET0,26.03,2424,25.54,74.46,HEALTHY,30.85,49.7,0.0,2.34,6.48,7.1,0,Tomato (Vegetative),0.85,50.0,59.4,HEALTHY,1,40.0
2026-03-06 23:00:00,esp32-field-01,HOT_HIGH_ET0,26.11,2415,25.61,74.39,HEALTHY,28.65,57.5,0.0,1.94,5.61,0.5,0,Tomato (Vegetative),0.85,50.0,59.4,HEALTHY,1,40.0
2026-03-07 00:00:00,esp32-field-01,HOT_HIGH_ET0,26.16,2385,26.69,73.31,HEALTHY,26.59,56.6,0.0,1.25,4.95,4.3,0,Tomato (Vegetative),0.85,50.0,59.4,HEALTHY,1,30.0
2026-03-07 01:00:00,esp32-field-01,HOT_HIGH_ET0,26.22,2399,25.24,74.76,HEALTHY,27.09,57.9,0.0,0.68,5.0,0.6,0,Tomato (Vegetative),0.85,50.0,59.4,HEALTHY,1,30.0
2026-03-07 02:00:00,esp32-field-01,HOT_HIGH_ET0,26.27,2404,25.49,74.51,HEALTHY,27.3,57.4,0.0,0.61,5.48,3.7,0,Tomato (Vegetative),0.85,50.0,59.4,HEALTHY,1,25.0
2026-03-07 03:00:00,esp32-field-01,HOT_HIGH_ET0,26.32,2403,26.43,73.57,HEALTHY,26.8,53.2,0.0,1.15,5.19,2.0,0,Tomato (Vegetative),0.85,50.0,59.4,HEALTHY,1,25.0
2026-03-07 04:00:00,esp32-field-01,HOT_HIGH_ET0,26.4,2405,26.02,73.98,HEALTHY,26.61,59.4,0.0,1.56,5.34,2.2,0,Tomato (Vegetative),0.85,50.0,59.4,HEALTHY,1,40.0
2026-03-07 05:00:00,esp32-field-01,HOT_HIGH_ET0,26.46,2399,26.56,73.44,HEALTHY,28.33,54.7,0.0,0.12,5.31,2.1,0,Tomato (Vegetative),0.85,50.0,59.4,HEALTHY,1,30.0
2026-03-07 06:00:00,esp32-field-01,HOT_HIGH_ET0,26.54,2373,27.41,72.59,HEALTHY,29.58,49.5,0.0,0.21,5.81,3.8,0,Tomato (Vegetative),0.85,50.0,59.3,HEALTHY,1,40.0
2026-03-07 07:00:00,esp32-field-01,HOT_HIGH_ET0,26.5,2389,26.81,73.19,HEALTHY,31.56,44.3,0.0,4.45,6.18,2.3,0,Tomato (Vegetative),0.85,50.0,59.3,HEALTHY,0,0.0
2026-03-07 08:00:00,esp32-field-01,HOT_HIGH_ET0,26.5,2384,26.15,73.85,HEALTHY,32.74,39.3,0.0,1.85,6.85,0.4,0,Tomato (Vegetative),0.85,50.0,59.3,HEALTHY,1,40.0
2026-03-07 09:00:00,esp32-field-01,HOT_HIGH_ET0,26.46,2416,25.37,74.63,HEALTHY,35.6,31.1,0.0,0.36,7.49,1.1,0,Tomato (Vegetative),0.85,50.0,59.3,HEALTHY,1,40.0
2026-03-07 10:00:00,esp32-field-01,HOT_HIGH_ET0,26.38,2401,25.78,74.22,HEALTHY,37.56,31.3,0.0,0.25,7.85,5.0,0,Tomato (Vegetative),0.85,50.0,59.3,HEALTHY,1,40.0
2026-03-07 11:00:00,esp32-field-01,HOT_HIGH_ET0,26.25,2371,28.11,71.89,HEALTHY,39.72,28.6,0.0,1.23,8.2,10.8,0,Tomato (Vegetative),0.85,50.0,59.3,HEALTHY,1,30.0
2026-03-07 12:00:00,esp32-field-01,HOT_HIGH_ET0,26.1,2396,26.56,73.44,HEALTHY,40.62,24.7,0.0,1.32,8.38,2.9,0,Tomato (Vegetative),0.85,50.0,59.3,HEALTHY,1,30.0
2026-03-07 13:00:00,esp32-field-01,HOT_HIGH_ET0,26.01,2412,25.43,74.57,HEALTHY,40.7,20.7,0.0,0.68,7.63,10.2,0,Tomato (Vegetative),0.85,50.0,59.3,HEALTHY,1,40.0
2026-03-07 14:00:00,esp32-field-01,HOT_HIGH_ET0,25.89,2428,25.11,74.89,HEALTHY,41.55,21.3,0.0,3.27,8.17,0.2,0,Tomato (Vegetative),0.85,50.0,59.3,HEALTHY,1,25.0
2026-03-07 15:00:00,esp32-field-01,HOT_HIGH_ET0,25.81,2393,25.74,74.26,HEALTHY,40.87,26.0,0.0,0.57,8.13,2.9,0,Tomato (Vegetative),0.85,50.0,59.2,HEALTHY,1,30.0
2026-03-07 16:00:00,esp32-field-01,HOT_HIGH_ET0,25.78,2412,25.62,74.38,HEALTHY,40.29,23.9,0.0,0.68,8.32,0.1,0,Tomato (Vegetative),0.85,50.0,59.2,HEALTHY,1,30.0
2026-03-07 17:00:00,esp32-field-01,HOT_HIGH_ET0,25.81,2422,25.28,74.72,HEALTHY,39.55,26.4,0.0,0.96,7.97,11.5,0,Tomato (Vegetative),0.85,50.0,59.2,HEALTHY,1,40.0
2026-03-07 18:00:00,esp32-field-01,HOT_HIGH_ET0,25.88,2413,26.92,73.08,HEALTHY,37.63,34.1,0.0,2.63,7.67,3.3,0,Tomato (Vegetative),0.85,50.0,59.2,HEALTHY,1,30.0
2026-03-07 19:00:00,esp32-field-01,HOT_HIGH_ET0,25.94,2416,25.88,74.12,HEALTHY,38.26,37.0,0.0,0.33,7.11,5.9,0,Tomato (Vegetative),0.85,50.0,59.2,HEALTHY,1,30.0
2026-03-07 20:00:00,esp32-field-01,HOT_HIGH_ET0,25.98,2355,28.01,71.99,HEALTHY,33.12,37.5,0.0,0.42,6.5,2.9,0,Tomato (Vegetative),0.85,50.0,59.2,HEALTHY,1,25.0
2026-03-07 21:00:00,esp32-field-01,HOT_HIGH_ET0,26.04,2380,26.4,73.6,HEALTHY,31.01,42.3,0.0,2.51,6.71,0.4,0,Tomato (Vegetative),0.85,50.0,59.2,HEALTHY,1,30.0
