timestamp,device_id,scenario,true_soil_moisture_pct,soil_adc,soil_moisture_pct,soil_dryness_pct,soil_status,temperature_c,humidity_pct,observed_rain_mm,forecast_rain_next_3h_mm,forecast_rain_24h_mm,et0_mm_day,surface_wetness_pct,is_raining,crop_profile,kc_factor,mad_threshold_pct,reservoir_level_pct,reservoir_status,pump_active,irrigation_litres
2026-02-08 17:00:00,esp32-field-01,NORMAL_BALANCED,33.87,2280,32.94,67.06,HEALTHY,29.68,57.0,0.0,0.0,0.94,4.68,3.3,0,Tomato (Vegetative),0.85,50.0,72.6,HEALTHY,0,0.0
2026-02-08 18:00:00,esp32-field-01,NORMAL_BALANCED,33.87,2292,33.73,66.27,HEALTHY,29.56,62.0,0.0,0.0,1.82,5.06,6.0,0,Tomato (Vegetative),0.85,50.0,72.6,HEALTHY,0,0.0
2026-02-08 19:00:00,esp32-field-01,NORMAL_BALANCED,33.86,2301,32.9,67.1,HEALTHY,26.68,60.2,0.0,0.0,0.63,4.32,0.9,0,Tomato (Vegetative),0.85,50.0,72.6,HEALTHY,0,0.0
2026-02-08 20:00:00,esp32-field-01,NORMAL_BALANCED,33.85,2293,33.3,66.7,HEALTHY,26.62,64.4,0.0,0.0,2.9,4.46,4.7,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-08 21:00:00,esp32-field-01,NORMAL_BALANCED,33.85,2281,33.55,66.45,HEALTHY,25.01,67.4,0.0,0.0,1.02,4.19,1.1,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-08 22:00:00,esp32-field-01,NORMAL_BALANCED,33.84,2268,34.06,65.94,HEALTHY,24.13,71.7,0.0,0.0,0.08,3.75,5.5,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-08 23:00:00,esp32-field-01,NORMAL_BALANCED,33.83,2292,33.62,66.38,HEALTHY,22.97,71.7,0.0,0.0,0.17,3.78,2.7,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-09 00:00:00,esp32-field-01,NORMAL_BALANCED,33.83,2270,33.86,66.14,HEALTHY,22.69,73.7,0.0,0.0,0.55,3.78,6.5,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-09 01:00:00,esp32-field-01,NORMAL_BALANCED,33.82,2268,35.49,64.51,HEALTHY,20.77,73.4,0.0,0.0,1.93,3.1,1.5,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-09 02:00:00,esp32-field-01,NORMAL_BALANCED,33.82,2223,36.0,64.0,HEALTHY,21.02,75.2,0.0,0.0,0.46,3.37,2.8,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-09 03:00:00,esp32-field-01,NORMAL_BALANCED,33.81,2307,32.07,67.93,HEALTHY,21.37,75.8,0.0,0.0,0.89,3.61,2.0,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-09 04:00:00,esp32-field-01,NORMAL_BALANCED,33.8,2254,35.0,65.0,HEALTHY,21.18,73.2,0.0,0.0,1.36,3.6,7.9,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-09 05:00:00,esp32-field-01,NORMAL_BALANCED,33.8,2271,34.83,65.17,HEALTHY,22.91,72.1,0.0,0.0,0.79,3.48,3.6,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-09 06:00:00,esp32-field-01,NORMAL_BALANCED,33.79,2282,33.23,66.77,HEALTHY,24.45,68.6,0.0,0.0,1.55,3.82,0.7,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-09 07:00:00,esp32-field-01,NORMAL_BALANCED,33.76,2288,32.38,67.62,HEALTHY,25.09,66.3,0.0,0.0,0.25,3.96,4.6,0,Tomato (Vegetative),0.85,50.0,72.5,HEALTHY,0,0.0
2026-02-09 08:00:00,esp32-field-01,NORMAL_BALANCED,33.71,2275,32.98,67.02,HEALTHY,25.88,66.1,0.0,0.0,2.56,4.24,0.2,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 09:00:00,esp32-field-01,NORMAL_BALANCED,33.64,2261,33.8,66.2,HEALTHY,27.43,60.1,0.0,0.0,2.36,4.26,1.6,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 10:00:00,esp32-field-01,NORMAL_BALANCED,33.54,2280,34.37,65.63,HEALTHY,28.01,59.9,0.0,0.0,0.09,4.4,0.1,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 11:00:00,esp32-field-01,NORMAL_BALANCED,33.42,2270,34.47,65.53,HEALTHY,28.98,57.4,0.0,0.0,0.21,4.79,2.6,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 12:00:00,esp32-field-01,NORMAL_BALANCED,33.3,2329,31.12,68.88,HEALTHY,30.53,57.2,0.0,0.0,0.15,5.0,2.3,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 13:00:00,esp32-field-01,NORMAL_BALANCED,33.18,2263,33.95,66.05,HEALTHY,30.42,53.6,0.0,0.0,0.33,5.1,0.9,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 14:00:00,esp32-field-01,NORMAL_BALANCED,33.07,2281,33.62,66.38,HEALTHY,31.08,58.3,0.0,0.0,1.21,4.97,0.7,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 15:00:00,esp32-field-01,NORMAL_BALANCED,32.98,2297,32.68,67.32,HEALTHY,30.47,55.1,0.0,0.0,1.29,4.97,4.0,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 16:00:00,esp32-field-01,NORMAL_BALANCED,32.92,2266,33.95,66.05,HEALTHY,30.7,57.2,0.0,0.0,1.18,4.94,0.9,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 17:00:00,esp32-field-01,NORMAL_BALANCED,32.89,2303,32.34,67.66,HEALTHY,29.7,58.5,0.0,0.0,0.35,4.69,1.2,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 18:00:00,esp32-field-01,NORMAL_BALANCED,32.89,2284,32.58,67.42,HEALTHY,27.93,61.2,0.0,0.0,1.35,4.5,8.6,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 19:00:00,esp32-field-01,NORMAL_BALANCED,32.88,2281,33.68,66.32,HEALTHY,27.33,62.1,0.0,0.0,2.43,4.69,2.7,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 20:00:00,esp32-field-01,NORMAL_BALANCED,32.87,2325,31.29,68.71,HEALTHY,25.44,64.4,0.0,0.0,0.36,4.14,3.7,0,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-02-09 21:00:00,esp32-field-01,NORMAL_BALANCED,32.86,2284,33.39,66.61,HEALTHY,25.32,67.7,0.0,0.0,0.37,4.36,1.4,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-09 22:00:00,esp32-field-01,NORMAL_BALANCED,32.86,2291,32.64,67.36,HEALTHY,24.14,69.8,0.0,0.0,4.07,3.98,4.9,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-09 23:00:00,esp32-field-01,NORMAL_BALANCED,32.85,2269,33.34,66.66,HEALTHY,22.88,72.8,0.0,0.0,0.12,3.84,5.5,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-10 00:00:00,esp32-field-01,NORMAL_BALANCED,32.84,2292,33.18,66.82,HEALTHY,22.11,73.2,0.0,2.8,8.73,3.49,1.6,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-10 01:00:00,esp32-field-01,NORMAL_BALANCED,32.84,2271,33.6,66.4,HEALTHY,21.34,74.8,0.0,2.63,6.9,3.47,0.9,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-10 02:00:00,esp32-field-01,NORMAL_BALANCED,32.83,2304,32.41,67.59,HEALTHY,20.54,73.7,0.0,3.28,6.86,3.3,7.5,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-10 03:00:00,esp32-field-01,NORMAL_BALANCED,33.49,2282,33.52,66.48,HEALTHY,21.32,73.1,3.1,0.0,1.18,3.4,73.9,1,Tomato (Vegetative),0.85,50.0,76.9,HEALTHY,0,0.0
2026-02-10 04:00:00,esp32-field-01,NORMAL_BALANCED,33.48,2259,33.42,66.58,HEALTHY,21.64,74.0,0.0,0.0,1.65,3.29,3.2,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-10 05:00:00,esp32-field-01,NORMAL_BALANCED,33.47,2284,33.15,66.85,HEALTHY,21.84,73.6,0.0,0.0,0.14,3.5,4.7,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-10 06:00:00,esp32-field-01,NORMAL_BALANCED,33.47,2282,33.19,66.81,HEALTHY,22.93,70.0,0.0,0.0,4.18,3.74,1.0,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-10 07:00:00,esp32-field-01,NORMAL_BALANCED,33.44,2268,33.64,66.36,HEALTHY,24.43,65.1,0.0,0.0,0.92,3.68,2.4,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-10 08:00:00,esp32-field-01,NORMAL_BALANCED,33.39,2291,32.36,67.64,HEALTHY,26.26,64.3,0.0,0.0,3.02,4.09,0.7,0,Tomato (Vegetative),0.85,50.0,72.3,HEALTHY,0,0.0
2026-02-10 09:00:00,esp32-field-01,NORMAL_BALANCED,33.31,2263,34.47,65.53,HEALTHY,28.21,63.7,0.0,0.0,0.15,4.43,1.8,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 10:00:00,esp32-field-01,NORMAL_BALANCED,33.21,2289,32.27,67.73,HEALTHY,28.95,57.5,0.0,0.0,3.22,4.68,0.9,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 11:00:00,esp32-field-01,NORMAL_BALANCED,33.1,2293,33.54,66.46,HEALTHY,29.55,57.2,0.0,0.0,1.63,4.75,1.1,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 12:00:00,esp32-field-01,NORMAL_BALANCED,32.98,2292,32.5,67.5,HEALTHY,29.63,55.7,0.0,0.0,0.1,4.86,0.2,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 13:00:00,esp32-field-01,NORMAL_BALANCED,32.85,2256,34.63,65.37,HEALTHY,31.17,55.8,0.0,0.0,4.05,5.06,4.1,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 14:00:00,esp32-field-01,NORMAL_BALANCED,32.75,2322,31.13,68.87,HEALTHY,31.02,53.4,0.0,0.0,0.01,4.83,3.6,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 15:00:00,esp32-field-01,NORMAL_BALANCED,32.66,2304,32.06,67.94,HEALTHY,30.08,54.5,0.0,0.0,0.69,4.91,1.8,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 16:00:00,esp32-field-01,NORMAL_BALANCED,32.6,2272,33.96,66.04,HEALTHY,30.28,55.7,0.0,0.0,0.8,4.8,1.9,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 17:00:00,esp32-field-01,NORMAL_BALANCED,32.57,2285,32.52,67.48,HEALTHY,30.08,58.1,0.0,0.0,0.96,5.17,2.6,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 18:00:00,esp32-field-01,NORMAL_BALANCED,32.57,2303,32.59,67.41,HEALTHY,28.39,62.3,0.0,1.68,5.14,4.59,2.6,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 19:00:00,esp32-field-01,NORMAL_BALANCED,32.56,2251,34.12,65.88,HEALTHY,27.44,61.2,0.0,1.37,3.77,4.56,0.7,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 20:00:00,esp32-field-01,NORMAL_BALANCED,32.55,2278,33.08,66.92,HEALTHY,26.14,64.2,0.0,1.73,3.89,4.01,0.3,0,Tomato (Vegetative),0.85,50.0,72.2,HEALTHY,0,0.0
2026-02-10 21:00:00,esp32-field-01,NORMAL_BALANCED,32.86,2254,34.47,65.53,HEALTHY,24.45,69.1,1.5,0.0,0.05,3.87,81.3,1,Tomato (Vegetative),0.85,50.0,74.4,HEALTHY,0,0.0
2026-02-10 22:00:00,esp32-field-01,NORMAL_BALANCED,32.86,2289,32.9,67.1,HEALTHY,23.11,68.9,0.0,0.0,0.02,3.47,4.5,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-10 23:00:00,esp32-field-01,NORMAL_BALANCED,32.85,2291,32.36,67.64,HEALTHY,22.7,73.5,0.0,0.0,0.75,3.62,2.6,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 00:00:00,esp32-field-01,NORMAL_BALANCED,32.85,2295,32.71,67.29,HEALTHY,20.63,73.5,0.0,0.0,0.69,3.31,1.0,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 01:00:00,esp32-field-01,NORMAL_BALANCED,32.84,2302,32.44,67.56,HEALTHY,21.01,73.3,0.0,0.0,1.64,3.32,1.5,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 02:00:00,esp32-field-01,NORMAL_BALANCED,32.83,2282,32.81,67.19,HEALTHY,21.16,73.7,0.0,0.0,2.74,3.45,0.1,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 03:00:00,esp32-field-01,NORMAL_BALANCED,32.83,2288,33.49,66.51,HEALTHY,21.82,74.4,0.0,0.0,0.18,3.56,0.8,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 04:00:00,esp32-field-01,NORMAL_BALANCED,32.82,2271,32.69,67.31,HEALTHY,21.67,73.2,0.0,0.0,0.05,3.48,0.4,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 05:00:00,esp32-field-01,NORMAL_BALANCED,32.82,2324,31.6,68.4,HEALTHY,22.57,70.8,0.0,0.24,0.24,3.43,0.7,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 06:00:00,esp32-field-01,NORMAL_BALANCED,32.81,2278,34.2,65.8,HEALTHY,22.89,70.2,0.0,0.12,0.65,3.56,0.3,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 07:00:00,esp32-field-01,NORMAL_BALANCED,32.78,2310,32.18,67.82,HEALTHY,24.96,69.8,0.0,0.0,0.15,4.03,5.9,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 08:00:00,esp32-field-01,NORMAL_BALANCED,32.73,2291,33.25,66.75,HEALTHY,25.5,65.6,0.0,0.0,1.24,3.99,6.2,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 09:00:00,esp32-field-01,NORMAL_BALANCED,32.66,2296,32.59,67.41,HEALTHY,27.34,61.7,0.0,0.0,0.5,4.4,0.8,0,Tomato (Vegetative),0.85,50.0,72.1,HEALTHY,0,0.0
2026-02-11 10:00:00,esp32-field-01,NORMAL_BALANCED,32.56,2340,31.39,68.61,HEALTHY,28.31,59.8,0.0,0.0,0.69,4.51,1.1,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 11:00:00,esp32-field-01,NORMAL_BALANCED,32.45,2313,31.23,68.77,HEALTHY,28.94,58.5,0.0,0.0,0.63,4.59,2.0,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 12:00:00,esp32-field-01,NORMAL_BALANCED,32.33,2267,34.06,65.94,HEALTHY,30.31,56.6,0.0,0.0,0.1,4.8,3.9,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 13:00:00,esp32-field-01,NORMAL_BALANCED,32.2,2304,32.07,67.93,HEALTHY,31.42,54.8,0.0,0.0,1.36,5.03,0.2,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 14:00:00,esp32-field-01,NORMAL_BALANCED,32.09,2292,32.19,67.81,HEALTHY,31.59,55.7,0.0,0.0,0.35,5.07,1.8,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 15:00:00,esp32-field-01,NORMAL_BALANCED,32.0,2303,32.48,67.52,HEALTHY,30.57,53.2,0.0,0.0,0.2,5.14,1.0,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 16:00:00,esp32-field-01,NORMAL_BALANCED,31.94,2313,31.84,68.16,HEALTHY,30.95,56.9,0.0,0.0,1.25,4.85,1.3,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 17:00:00,esp32-field-01,NORMAL_BALANCED,31.91,2333,31.25,68.75,HEALTHY,29.38,56.8,0.0,0.0,0.04,4.59,0.4,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 18:00:00,esp32-field-01,NORMAL_BALANCED,31.91,2265,34.14,65.86,HEALTHY,29.3,61.2,0.0,0.0,2.32,4.9,4.2,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 19:00:00,esp32-field-01,NORMAL_BALANCED,31.91,2296,31.94,68.06,HEALTHY,27.06,64.5,0.0,0.0,1.69,4.35,0.5,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 20:00:00,esp32-field-01,NORMAL_BALANCED,31.9,2294,32.43,67.57,HEALTHY,26.65,63.3,0.0,0.0,2.88,4.25,3.3,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 21:00:00,esp32-field-01,NORMAL_BALANCED,31.89,2320,31.53,68.47,HEALTHY,24.63,66.7,0.0,0.0,0.66,3.77,0.3,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 22:00:00,esp32-field-01,NORMAL_BALANCED,31.88,2297,32.06,67.94,HEALTHY,23.27,68.8,0.0,0.0,0.92,3.76,0.0,0,Tomato (Vegetative),0.85,50.0,72.0,HEALTHY,0,0.0
2026-02-11 23:00:00,esp32-field-01,NORMAL_BALANCED,31.88,2331,30.26,69.74,HEALTHY,22.36,72.8,0.0,0.0,0.69,3.58,0.1,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 00:00:00,esp32-field-01,NORMAL_BALANCED,31.87,2337,30.66,69.34,HEALTHY,21.83,76.1,0.0,0.0,0.2,3.55,4.3,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 01:00:00,esp32-field-01,NORMAL_BALANCED,31.87,2305,31.7,68.3,HEALTHY,21.67,74.0,0.0,0.0,1.16,3.44,3.0,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 02:00:00,esp32-field-01,NORMAL_BALANCED,31.86,2321,31.23,68.77,HEALTHY,20.45,72.8,0.0,0.0,0.58,3.19,1.3,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 03:00:00,esp32-field-01,NORMAL_BALANCED,31.85,2320,31.63,68.37,HEALTHY,21.77,75.6,0.0,0.0,0.98,3.74,0.3,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 04:00:00,esp32-field-01,NORMAL_BALANCED,31.85,2319,31.68,68.32,HEALTHY,20.9,73.4,0.0,0.0,1.28,3.42,4.7,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 05:00:00,esp32-field-01,NORMAL_BALANCED,31.84,2317,31.43,68.57,HEALTHY,22.55,72.5,0.0,0.0,0.9,3.63,0.4,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 06:00:00,esp32-field-01,NORMAL_BALANCED,31.83,2324,30.83,69.17,HEALTHY,22.4,69.8,0.0,0.0,0.73,3.64,1.0,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 07:00:00,esp32-field-01,NORMAL_BALANCED,31.81,2276,33.05,66.95,HEALTHY,25.13,66.8,0.0,0.0,6.62,4.22,1.0,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 08:00:00,esp32-field-01,NORMAL_BALANCED,31.75,2319,32.16,67.84,HEALTHY,25.8,66.5,0.0,0.0,0.26,4.38,4.8,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 09:00:00,esp32-field-01,NORMAL_BALANCED,31.67,2317,31.12,68.88,HEALTHY,27.65,61.9,0.0,0.0,0.72,4.63,2.9,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 10:00:00,esp32-field-01,NORMAL_BALANCED,31.56,2330,30.98,69.02,HEALTHY,29.33,58.6,0.0,0.05,1.67,4.98,8.3,0,Tomato (Vegetative),0.85,50.0,71.9,HEALTHY,0,0.0
2026-02-12 11:00:00,esp32-field-01,NORMAL_BALANCED,31.45,2316,32.12,67.88,HEALTHY,29.37,56.2,0.0,0.0,0.16,4.82,0.4,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 12:00:00,esp32-field-01,NORMAL_BALANCED,31.32,2281,32.67,67.33,HEALTHY,29.62,56.7,0.0,0.0,0.29,4.94,1.2,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 13:00:00,esp32-field-01,NORMAL_BALANCED,31.21,2321,31.87,68.13,HEALTHY,30.41,54.0,0.0,0.0,3.16,4.52,0.1,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 14:00:00,esp32-field-01,NORMAL_BALANCED,31.1,2297,32.02,67.98,HEALTHY,31.93,55.3,0.0,0.0,0.05,5.11,0.9,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 15:00:00,esp32-field-01,NORMAL_BALANCED,31.02,2319,31.64,68.36,HEALTHY,30.02,56.5,0.0,0.0,1.58,4.67,4.3,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 16:00:00,esp32-field-01,NORMAL_BALANCED,30.96,2330,30.68,69.32,HEALTHY,29.74,56.6,0.0,0.0,0.53,4.9,0.3,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 17:00:00,esp32-field-01,NORMAL_BALANCED,30.93,2358,29.22,70.78,HEALTHY,30.3,55.1,0.0,0.0,0.44,5.02,5.2,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 18:00:00,esp32-field-01,NORMAL_BALANCED,30.93,2326,30.83,69.17,HEALTHY,28.33,58.8,0.0,0.0,0.77,4.63,3.3,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 19:00:00,esp32-field-01,NORMAL_BALANCED,30.92,2323,30.86,69.14,HEALTHY,27.91,64.2,0.0,0.0,1.02,4.5,2.6,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 20:00:00,esp32-field-01,NORMAL_BALANCED,30.91,2335,29.95,70.05,HEALTHY,26.27,65.6,0.0,0.0,0.02,4.2,0.5,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 21:00:00,esp32-field-01,NORMAL_BALANCED,30.9,2330,31.27,68.73,HEALTHY,24.07,68.1,0.0,0.0,0.12,4.16,3.1,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 22:00:00,esp32-field-01,NORMAL_BALANCED,30.9,2339,30.22,69.78,HEALTHY,23.21,69.1,0.0,0.0,0.87,3.74,1.3,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-12 23:00:00,esp32-field-01,NORMAL_BALANCED,30.89,2336,30.9,69.1,HEALTHY,22.34,72.7,0.0,0.0,0.53,3.74,0.3,0,Tomato (Vegetative),0.85,50.0,71.8,HEALTHY,0,0.0
2026-02-13 00:00:00,esp32-field-01,NORMAL_BALANCED,30.88,2341,30.79,69.21,HEALTHY,21.69,74.8,0.0,0.0,0.14,3.41,2.2,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
2026-02-13 01:00:00,esp32-field-01,NORMAL_BALANCED,30.88,4095,0.0,0.0,FAULT,21.35,78.4,0.0,0.0,1.75,3.64,0.9,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
2026-02-13 02:00:00,esp32-field-01,NORMAL_BALANCED,30.87,2323,31.45,68.55,HEALTHY,20.8,73.3,0.0,0.0,0.87,3.41,0.7,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
2026-02-13 03:00:00,esp32-field-01,NORMAL_BALANCED,30.87,2288,32.53,67.47,HEALTHY,21.21,74.8,0.0,0.0,0.18,3.45,1.1,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
2026-02-13 04:00:00,esp32-field-01,NORMAL_BALANCED,30.86,2333,30.22,69.78,HEALTHY,21.95,72.1,0.0,0.0,0.78,3.75,3.6,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
2026-02-13 05:00:00,esp32-field-01,NORMAL_BALANCED,30.85,2343,31.18,68.82,HEALTHY,23.28,69.0,0.0,0.0,3.05,3.81,0.7,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
2026-02-13 06:00:00,esp32-field-01,NORMAL_BALANCED,30.84,2337,30.05,69.95,HEALTHY,23.78,69.2,0.0,0.0,0.03,4.13,2.1,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
2026-02-13 07:00:00,esp32-field-01,NORMAL_BALANCED,30.82,2338,30.65,69.35,HEALTHY,24.32,68.3,0.0,0.0,1.56,3.67,2.6,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
2026-02-13 08:00:00,esp32-field-01,NORMAL_BALANCED,30.77,2336,30.21,69.79,HEALTHY,24.97,65.0,0.0,0.0,0.74,3.72,2.2,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
2026-02-13 09:00:00,esp32-field-01,NORMAL_BALANCED,30.7,2310,31.89,68.11,HEALTHY,27.13,62.5,0.0,0.0,0.22,4.34,0.4,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
2026-02-13 10:00:00,esp32-field-01,NORMAL_BALANCED,30.6,2343,30.75,69.25,HEALTHY,28.07,60.0,0.0,0.0,5.07,4.54,1.4,0,Tomato (Vegetative),0.85,50.0,71.7,HEALTHY,0,0.0
